captured_at,date,pitcher_name,team,line,over_odds,under_odds,event_id,start_time_utc
2026-08-30T16:16:01.101838+00:00,2026-08-30,Andrew Alvarez,WSH,15.5,+117,-155,34589563,2026-08-30T16:20:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Janson Junk,MIA,14.5,-107,-124,34589563,2026-08-30T16:20:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Tyler Mahle,ATL,17.5,-138,+104,34589564,2026-08-30T17:35:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Mason Adams,COL,14.5,-135,+102,34589564,2026-08-30T17:35:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Ranger Suarez,BOS,17.5,-101,-131,34589565,2026-08-30T17:35:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Will Warren,NYY,15.5,-117,-113,34589565,2026-08-30T17:35:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Logan Gilbert,SEA,17.5,-206,+153,34589566,2026-08-30T17:37:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Max Scherzer,TOR,15.5,+133,-177,34589566,2026-08-30T17:37:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Parker Messick,CLE,18.5,+145,-194,34589567,2026-08-30T17:40:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Seth Lugo,KC,16.5,-109,-122,34589567,2026-08-30T17:40:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Framber Valdez,DET,17.5,-119,-112,34589568,2026-08-30T17:40:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Tyler Glasnow,LAD,17.5,-105,-126,34589568,2026-08-30T17:40:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Drew Rasmussen,TB,17.5,-103,-128,34589569,2026-08-30T17:40:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Robbie Ray,SD,16.5,-105,-127,34589569,2026-08-30T17:40:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Kumar Rocker,TEX,15.5,+119,-158,34589570,2026-08-30T18:10:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Dustin May,MIL,14.5,-162,+122,34589570,2026-08-30T18:10:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Zebby Matthews,MIN,16.5,-126,-105,34589571,2026-08-30T18:10:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Braxton Ashcraft,PIT,17.5,-139,+104,34589572,2026-08-30T18:15:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Matthew Liberatore,STL,16.5,-121,-110,34589572,2026-08-30T18:15:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Zac Thornton,NYM,15.5,-116,-114,34589573,2026-08-30T19:10:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Ethan Pecko,HOU,14.5,-133,+100,34589573,2026-08-30T19:10:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Chris Bassitt,BAL,16.5,-140,+105,34589574,2026-08-30T20:05:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Jeffrey Springs,OAK,15.5,+122,-162,34589574,2026-08-30T20:05:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Zack Wheeler,PHI,17.5,-174,+130,34589575,2026-08-30T20:07:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Yusei Kikuchi,LAA,15.5,-125,-106,34589575,2026-08-30T20:07:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Shota Imanaga,CHC,16.5,-115,-116,34589576,2026-08-30T23:20:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Chase Burns,CIN,14.5,-185,+139,34589576,2026-08-30T23:20:00.0000000Z
2026-08-30T16:22:25.707924+00:00,2026-08-30,Tyler Mahle,ATL,17.5,-133,+100,34589564,2026-08-30T17:35:00.0000000Z
2026-08-30T16:22:25.707924+00:00,2026-08-30,Mason Adams,COL,14.5,-135,+102,34589564,2026-08-30T17:35:00.0000000Z
2026-08-30T16:22:25.707924+00:00,2026-08-30,Ranger Suarez,BOS,17.5,-101,-131,34589565,2026-08-30T17:35:00.0000000Z
2026-08-30T16:22:25.707924+00:00,2026-08-30,Will Warren,NYY,15.5,-117,-113,34589565,2026-08-30T17:35:00.0000000Z
2026-08-30T16:22:25.707924+00:00,2026-08-30,Logan Gilbert,SEA,17.5,-206,+153,34589566,2026-08-30T17:37:00.0000000Z
2026-08-30T16:22:25.707924+00:00,2026-08-30,Max Scherzer,TOR,15.5,+133,-177,34589566,2026-08-30T17:37:00.0000000Z
2026-08-30T16:22:25.707924+00:00,2026-08-30,Parker Messick,CLE,18.5,+145,-194,34589567,2026-08-30T17:40:00.0000000Z
2026-08-30T16:22:25.707924+00:00,2026-08-30,Seth Lugo,KC,16.5,-109,-122,34589567,2026-08-30T17:40:00.0000000Z
2026-08-30T16:22:25.707924+00:00,2026-08-30,Framber Valdez,DET,17.5,-119,-112,34589568,2026-08-30T17:40:00.0000000Z
2026-08-30T16:22:25.707924+00:00,2026-08-30,Tyler Glasnow,LAD,17.5,-105,-126,34589568,2026-08-30T17:40:00.0000000Z
2026-08-30T16:22:25.707924+00:00,2026-08-30,Drew Rasmussen,TB,17.5,-103,-128,34589569,2026-08-30T17:40:00.0000000Z
2026-08-30T16:22:25.707924+00:00,2026-08-30,Robbie Ray,SD,16.5,-105,-127,34589569,2026-08-30T17:40:00.0000000Z
2026-08-30T16:22:25.707924+00:00,2026-08-30,Kumar Rocker,TEX,15.5,+145,-194,34589570,2026-08-30T18:10:00.0000000Z
2026-08-30T16:22:25.707924+00:00,2026-08-30,Dustin May,MIL,14.5,-162,+122,34589570,2026-08-30T18:10:00.0000000Z
2026-08-30T16:22:25.707924+00:00,2026-08-30,Zebby Matthews,MIN,16.5,-126,-105,34589571,2026-08-30T18:10:00.0000000Z
2026-08-30T16:22:25.707924+00:00,2026-08-30,Braxton Ashcraft,PIT,17.5,-139,+104,34589572,2026-08-30T18:15:00.0000000Z
2026-08-30T16:22:25.707924+00:00,2026-08-30,Matthew Liberatore,STL,16.5,-121,-110,34589572,2026-08-30T18:15:00.0000000Z
2026-08-30T16:22:25.707924+00:00,2026-08-30,Zac Thornton,NYM,15.5,-116,-114,34589573,2026-08-30T19:10:00.0000000Z
2026-08-30T16:22:25.707924+00:00,2026-08-30,Ethan Pecko,HOU,14.5,-133,+100,34589573,2026-08-30T19:10:00.0000000Z
2026-08-30T16:22:25.707924+00:00,2026-08-30,Chris Bassitt,BAL,16.5,-140,+105,34589574,2026-08-30T20:05:00.0000000Z
2026-08-30T16:22:25.707924+00:00,2026-08-30,Jeffrey Springs,OAK,15.5,+122,-162,34589574,2026-08-30T20:05:00.0000000Z
2026-08-30T16:22:25.707924+00:00,2026-08-30,Zack Wheeler,PHI,17.5,-174,+130,34589575,2026-08-30T20:07:00.0000000Z
2026-08-30T16:22:25.707924+00:00,2026-08-30,Yusei Kikuchi,LAA,15.5,-125,-106,34589575,2026-08-30T20:07:00.0000000Z
2026-08-30T16:22:25.707924+00:00,2026-08-30,Shota Imanaga,CHC,16.5,-115,-116,34589576,2026-08-30T23:20:00.0000000Z
2026-08-30T16:22:25.707924+00:00,2026-08-30,Chase Burns,CIN,14.5,-185,+139,34589576,2026-08-30T23:20:00.0000000Z
2026-08-30T19:01:06.018920+00:00,2026-08-30,Zac Thornton,NYM,15.5,-122,-109,34589573,2026-08-30T19:10:00.0000000Z
2026-08-30T19:01:06.018920+00:00,2026-08-30,Ethan Pecko,HOU,14.5,-132,+100,34589573,2026-08-30T19:10:00.0000000Z
2026-08-30T19:01:06.018920+00:00,2026-08-30,Chris Bassitt,BAL,16.5,-139,+105,34589574,2026-08-30T20:05:00.0000000Z
2026-08-30T19:01:06.018920+00:00,2026-08-30,Jeffrey Springs,OAK,15.5,+129,-172,34589574,2026-08-30T20:05:00.0000000Z
2026-08-30T19:01:06.018920+00:00,2026-08-30,Zack Wheeler,PHI,17.5,-168,+126,34589575,2026-08-30T20:07:00.0000000Z
2026-08-30T19:01:06.018920+00:00,2026-08-30,Yusei Kikuchi,LAA,15.5,-122,-109,34589575,2026-08-30T20:07:00.0000000Z
2026-08-30T19:01:06.018920+00:00,2026-08-30,Shota Imanaga,CHC,16.5,-115,-116,34589576,2026-08-30T23:20:00.0000000Z
2026-08-30T19:01:06.018920+00:00,2026-08-30,Chase Burns,CIN,14.5,-199,+148,34589576,2026-08-30T23:20:00.0000000Z
