captured_at,date,pitcher_name,team,line,over_odds,under_odds,event_id,start_time_utc
2026-08-27T16:16:04.989371+00:00,2026-08-27,Jake Irvin,WSH,17.5,-102,-130,34576458,2026-08-27T17:05:00.0000000Z
2026-08-27T16:16:04.989371+00:00,2026-08-27,Gabriel Hughes,COL,15.5,-106,-125,34576458,2026-08-27T17:05:00.0000000Z
2026-08-27T16:16:04.989371+00:00,2026-08-27,Trevor Rogers,BAL,17.5,-151,+114,34576466,2026-08-27T18:15:00.0000000Z
2026-08-27T16:16:04.989371+00:00,2026-08-27,Gerrit Cole,NYY,17.5,-154,+116,34576467,2026-08-27T23:05:00.0000000Z
2026-08-27T16:16:04.989371+00:00,2026-08-27,Hayden Wesneski,HOU,14.5,-169,+127,34576467,2026-08-27T23:05:00.0000000Z
2026-08-27T16:16:04.989371+00:00,2026-08-27,Noah Cameron,KC,17.5,-149,+112,34576474,2026-08-27T23:07:00.0000000Z
2026-08-27T16:16:04.989371+00:00,2026-08-27,Spencer Arrighetti,TOR,13.5,-135,+102,34576474,2026-08-27T23:07:00.0000000Z
2026-08-27T16:16:04.989371+00:00,2026-08-27,Jacob Misiorowski,MIL,17.5,-192,+143,34576475,2026-08-27T23:10:00.0000000Z
2026-08-27T16:16:04.989371+00:00,2026-08-27,Sean Manaea,NYM,17.5,-105,-127,34576475,2026-08-27T23:10:00.0000000Z
2026-08-27T16:16:04.989371+00:00,2026-08-27,Yoshinobu Yamamoto,LAD,18.5,+133,-177,34576476,2026-08-27T23:15:00.0000000Z
2026-08-27T16:16:04.989371+00:00,2026-08-27,Chris Sale,ATL,18.5,+144,-192,34576476,2026-08-27T23:15:00.0000000Z
2026-08-27T16:16:04.989371+00:00,2026-08-27,Landen Roupp,SF,16.5,-103,-129,34576477,2026-08-28T01:45:00.0000000Z
2026-08-27T16:16:04.989371+00:00,2026-08-27,Jose Cabrera,ARI,14.5,-106,-126,34576477,2026-08-28T01:45:00.0000000Z
2026-08-27T19:01:00.440234+00:00,2026-08-27,Gerrit Cole,NYY,17.5,-154,+116,34576467,2026-08-27T23:05:00.0000000Z
2026-08-27T19:01:00.440234+00:00,2026-08-27,Hayden Wesneski,HOU,14.5,-169,+127,34576467,2026-08-27T23:05:00.0000000Z
2026-08-27T19:01:00.440234+00:00,2026-08-27,Noah Cameron,KC,17.5,-149,+112,34576474,2026-08-27T23:07:00.0000000Z
2026-08-27T19:01:00.440234+00:00,2026-08-27,Spencer Arrighetti,TOR,13.5,-126,-106,34576474,2026-08-27T23:07:00.0000000Z
2026-08-27T19:01:00.440234+00:00,2026-08-27,Jacob Misiorowski,MIL,17.5,-215,+160,34576475,2026-08-27T23:10:00.0000000Z
2026-08-27T19:01:00.440234+00:00,2026-08-27,Sean Manaea,NYM,17.5,-111,-120,34576475,2026-08-27T23:10:00.0000000Z
2026-08-27T19:01:00.440234+00:00,2026-08-27,Yoshinobu Yamamoto,LAD,18.5,+131,-174,34576476,2026-08-27T23:15:00.0000000Z
2026-08-27T19:01:00.440234+00:00,2026-08-27,Chris Sale,ATL,18.5,+144,-192,34576476,2026-08-27T23:15:00.0000000Z
2026-08-27T19:01:00.440234+00:00,2026-08-27,Landen Roupp,SF,16.5,-103,-129,34576477,2026-08-28T01:45:00.0000000Z
2026-08-27T19:01:00.440234+00:00,2026-08-27,Jose Cabrera,ARI,14.5,-106,-126,34576477,2026-08-28T01:45:00.0000000Z
