captured_at,date,pitcher_name,team,milestone,odds,event_id,start_time_utc
2026-08-09T16:16:10.437322+00:00,2026-08-09,Cam Schlittler,NYY,4,-2200,34491747,2026-08-09T17:35:00.0000000Z
2026-08-09T16:16:10.437322+00:00,2026-08-09,Cam Schlittler,NYY,5,-740,34491747,2026-08-09T17:35:00.0000000Z
2026-08-09T16:16:10.437322+00:00,2026-08-09,Cam Schlittler,NYY,6,-324,34491747,2026-08-09T17:35:00.0000000Z
2026-08-09T16:16:10.437322+00:00,2026-08-09,Cam Schlittler,NYY,7,-160,34491747,2026-08-09T17:35:00.0000000Z
2026-08-09T16:16:10.437322+00:00,2026-08-09,Cam Schlittler,NYY,8,+119,34491747,2026-08-09T17:35:00.0000000Z
2026-08-09T16:16:10.437322+00:00,2026-08-09,Cam Schlittler,NYY,9,+225,34491747,2026-08-09T17:35:00.0000000Z
2026-08-09T16:16:10.437322+00:00,2026-08-09,Cam Schlittler,NYY,10,+438,34491747,2026-08-09T17:35:00.0000000Z
2026-08-09T16:16:10.437322+00:00,2026-08-09,Cam Schlittler,NYY,11,+830,34491747,2026-08-09T17:35:00.0000000Z
2026-08-09T16:16:10.437322+00:00,2026-08-09,Cam Schlittler,NYY,12,+1520,34491747,2026-08-09T17:35:00.0000000Z
2026-08-09T16:16:10.437322+00:00,2026-08-09,Grant Holmes,ATL,3,-1100,34491747,2026-08-09T17:35:00.0000000Z
2026-08-09T16:16:10.437322+00:00,2026-08-09,Grant Holmes,ATL,4,-381,34491747,2026-08-09T17:35:00.0000000Z
2026-08-09T16:16:10.437322+00:00,2026-08-09,Grant Holmes,ATL,5,-160,34491747,2026-08-09T17:35:00.0000000Z
2026-08-09T16:16:10.437322+00:00,2026-08-09,Grant Holmes,ATL,6,+137,34491747,2026-08-09T17:35:00.0000000Z
2026-08-09T16:16:10.437322+00:00,2026-08-09,Grant Holmes,ATL,7,+292,34491747,2026-08-09T17:35:00.0000000Z
