captured_at,date,pitcher_name,team,line,over_odds,under_odds,event_id,start_time_utc
2026-09-04T16:16:15.756319+00:00,2026-09-04,Logan Allen (CLE),CLE,3.5,+109,-139,34616131,2026-09-04T18:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Keider Montero,DET,2.5,-171,+134,34616131,2026-09-04T18:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Shane Drohan,MIL,5.5,+106,-135,34616141,2026-09-04T22:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Rhett Lowder,CIN,3.5,-141,+111,34616141,2026-09-04T22:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Chris Sale,ATL,6.5,-123,-104,34616142,2026-09-04T22:40:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Cristopher Sanchez,PHI,6.5,-114,-112,34616142,2026-09-04T22:40:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Jared Jones,PIT,6.5,+127,-162,34616143,2026-09-04T22:45:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Ryan Johnson (LAA),LAA,3.5,-133,+105,34616143,2026-09-04T22:45:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Ranger Suarez,BOS,5.5,-113,-112,34616144,2026-09-04T23:05:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Shane Baz,BAL,4.5,-164,+128,34616144,2026-09-04T23:05:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Shota Imanaga,CHC,5.5,+112,-143,34616145,2026-09-04T23:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Janson Junk,MIA,3.5,+119,-153,34616145,2026-09-04T23:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Nolan McLean,NYM,6.5,+110,-140,34616146,2026-09-04T23:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Matt Wilkinson,SF,3.5,-129,+101,34616146,2026-09-04T23:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Zebby Matthews,MIN,4.5,-102,-125,34616147,2026-09-04T23:40:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Erick Fedde,CWS,3.5,+130,-166,34616147,2026-09-04T23:40:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Nick Martinez,TB,3.5,+111,-141,34616148,2026-09-05T00:05:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Jameson Taillon,TOR,2.5,-125,-102,34616207,2026-09-05T00:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Daniel Lynch,KC,2.5,+109,-139,34616207,2026-09-05T00:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Merrill Kelly,ARI,4.5,+111,-142,34616152,2026-09-05T00:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Cristian Javier,HOU,4.5,+128,-164,34616152,2026-09-05T00:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Ryan Feltner,COL,3.5,-142,+111,34616243,2026-09-05T00:40:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Andre Pallante,STL,2.5,-165,+129,34616243,2026-09-05T00:40:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Walker Buehler,SD,4.5,-109,-117,34616285,2026-09-05T01:40:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Max Fried,NYY,4.5,+126,-161,34616285,2026-09-05T01:40:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Blake Snell,LAD,7.5,-142,+111,34616289,2026-09-05T02:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Jackson Kent,WSH,3.5,-105,-121,34616289,2026-09-05T02:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Logan Gilbert,SEA,6.5,-119,-108,34616291,2026-09-05T02:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Kade Morris,OAK,2.5,+115,-147,34616291,2026-09-05T02:10:00.0000000Z
