captured_at,date,pitcher_name,team,milestone,odds,event_id,start_time_utc
2026-08-24T16:16:16.627534+00:00,2026-08-24,Drew Rasmussen,TB,3,-990,34560001,2026-08-24T22:40:00.0000000Z
2026-08-24T16:16:16.627534+00:00,2026-08-24,Drew Rasmussen,TB,4,-344,34560001,2026-08-24T22:40:00.0000000Z
2026-08-24T16:16:16.627534+00:00,2026-08-24,Drew Rasmussen,TB,5,-148,34560001,2026-08-24T22:40:00.0000000Z
2026-08-24T16:16:16.627534+00:00,2026-08-24,Drew Rasmussen,TB,6,+143,34560001,2026-08-24T22:40:00.0000000Z
2026-08-24T16:16:16.627534+00:00,2026-08-24,Drew Rasmussen,TB,7,+295,34560001,2026-08-24T22:40:00.0000000Z
2026-08-24T16:16:16.627534+00:00,2026-08-24,Drew Rasmussen,TB,8,+630,34560001,2026-08-24T22:40:00.0000000Z
2026-08-24T16:16:16.627534+00:00,2026-08-24,Drew Rasmussen,TB,9,+1240,34560001,2026-08-24T22:40:00.0000000Z
2026-08-24T16:16:16.627534+00:00,2026-08-24,Framber Valdez,DET,2,-1260,34560001,2026-08-24T22:40:00.0000000Z
2026-08-24T16:16:16.627534+00:00,2026-08-24,Framber Valdez,DET,3,-379,34560001,2026-08-24T22:40:00.0000000Z
2026-08-24T16:16:16.627534+00:00,2026-08-24,Framber Valdez,DET,4,-155,34560001,2026-08-24T22:40:00.0000000Z
2026-08-24T16:16:16.627534+00:00,2026-08-24,Framber Valdez,DET,5,+139,34560001,2026-08-24T22:40:00.0000000Z
2026-08-24T16:16:16.627534+00:00,2026-08-24,Framber Valdez,DET,6,+291,34560001,2026-08-24T22:40:00.0000000Z
2026-08-24T16:16:16.627534+00:00,2026-08-24,Framber Valdez,DET,7,+597,34560001,2026-08-24T22:40:00.0000000Z
2026-08-24T16:16:16.627534+00:00,2026-08-24,Framber Valdez,DET,8,+1220,34560001,2026-08-24T22:40:00.0000000Z
2026-08-24T16:16:16.627534+00:00,2026-08-24,Ranger Suarez,BOS,3,-1160,34560002,2026-08-24T22:40:00.0000000Z
2026-08-24T16:16:16.627534+00:00,2026-08-24,Ranger Suarez,BOS,4,-378,34560002,2026-08-24T22:40:00.0000000Z
2026-08-24T16:16:16.627534+00:00,2026-08-24,Ranger Suarez,BOS,5,-160,34560002,2026-08-24T22:40:00.0000000Z
2026-08-24T16:16:16.627534+00:00,2026-08-24,Ranger Suarez,BOS,6,+138,34560002,2026-08-24T22:40:00.0000000Z
