captured_at,date,pitcher_name,team,milestone,odds,event_id,start_time_utc
2026-08-30T16:16:01.101838+00:00,2026-08-30,Andrew Alvarez,WSH,2,-1500,34589563,2026-08-30T16:20:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Andrew Alvarez,WSH,3,-382,34589563,2026-08-30T16:20:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Andrew Alvarez,WSH,4,-149,34589563,2026-08-30T16:20:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Andrew Alvarez,WSH,5,+155,34589563,2026-08-30T16:20:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Andrew Alvarez,WSH,6,+346,34589563,2026-08-30T16:20:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Andrew Alvarez,WSH,7,+760,34589563,2026-08-30T16:20:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Andrew Alvarez,WSH,8,+1620,34589563,2026-08-30T16:20:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Janson Junk,MIA,1,-3200,34589563,2026-08-30T16:20:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Janson Junk,MIA,2,-454,34589563,2026-08-30T16:20:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Janson Junk,MIA,3,-149,34589563,2026-08-30T16:20:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Janson Junk,MIA,4,+171,34589563,2026-08-30T16:20:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Janson Junk,MIA,5,+394,34589563,2026-08-30T16:20:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Janson Junk,MIA,6,+910,34589563,2026-08-30T16:20:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Tyler Mahle,ATL,3,-2500,34589564,2026-08-30T17:35:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Tyler Mahle,ATL,4,-700,34589564,2026-08-30T17:35:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Tyler Mahle,ATL,5,-272,34589564,2026-08-30T17:35:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Tyler Mahle,ATL,6,-123,34589564,2026-08-30T17:35:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Tyler Mahle,ATL,7,+166,34589564,2026-08-30T17:35:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Tyler Mahle,ATL,8,+357,34589564,2026-08-30T17:35:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Tyler Mahle,ATL,9,+740,34589564,2026-08-30T17:35:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Tyler Mahle,ATL,10,+1420,34589564,2026-08-30T17:35:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Mason Adams,COL,2,-1060,34589564,2026-08-30T17:35:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Mason Adams,COL,3,-301,34589564,2026-08-30T17:35:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Mason Adams,COL,4,-119,34589564,2026-08-30T17:35:00.0000000Z
2026-08-30T16:16:01.101838+00:00,2026-08-30,Mason Adams,COL,5,+197,34589564,2026-08-30T17:35:00.0000000Z
