captured_at,date,pitcher_name,team,line,over_odds,under_odds,event_id,start_time_utc
2026-08-13T16:16:06.144832+00:00,2026-08-13,Davis Martin,CWS,4.5,-121,-105,34513224,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Andrew Abbott,CIN,4.5,-105,-121,34513224,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Parker Messick,CLE,5.5,+102,-130,34513221,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Keider Montero,DET,2.5,-170,+132,34513221,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Braxton Ashcraft,PIT,5.5,-113,-113,34513222,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Tyler Phillips,MIA,3.5,-133,+105,34513222,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Logan Gilbert,SEA,6.5,-132,+104,34513223,2026-08-13T17:35:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Max Fried,NYY,5.5,-139,+109,34513223,2026-08-13T17:35:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Payton Tolle,BOS,5.5,-142,+111,34513225,2026-08-13T19:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Max Scherzer,TOR,4.5,+127,-163,34513225,2026-08-13T19:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Cade Cavalli,WSH,5.5,+110,-140,34513252,2026-08-13T20:05:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Kevin Gausman,CHC,4.5,-158,+124,34513252,2026-08-13T20:05:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Taj Bradley,MIN,5.5,-148,+116,34513293,2026-08-13T23:30:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Aaron Nola,PHI,5.5,+126,-161,34513293,2026-08-13T23:30:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Jacob deGrom,TEX,6.5,-128,+100,34513294,2026-08-14T02:07:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Walbert Urena,LAA,5.5,+123,-157,34513294,2026-08-14T02:07:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Roki Sasaki,LAD,5.5,-124,-103,34513295,2026-08-14T02:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Shane Drohan,MIL,4.5,-106,-120,34513295,2026-08-14T02:10:00.0000000Z
2026-08-13T19:01:22.547255+00:00,2026-08-13,Payton Tolle,BOS,5.5,-148,+116,34513225,2026-08-13T19:10:00.0000000Z
2026-08-13T19:01:22.547255+00:00,2026-08-13,Max Scherzer,TOR,4.5,+120,-153,34513225,2026-08-13T19:10:00.0000000Z
2026-08-13T19:01:22.547255+00:00,2026-08-13,Cade Cavalli,WSH,5.5,+105,-134,34513252,2026-08-13T20:05:00.0000000Z
2026-08-13T19:01:22.547255+00:00,2026-08-13,Kevin Gausman,CHC,5.5,+129,-165,34513252,2026-08-13T20:05:00.0000000Z
2026-08-13T19:01:22.547255+00:00,2026-08-13,Taj Bradley,MIN,5.5,-122,-105,34513293,2026-08-13T23:30:00.0000000Z
2026-08-13T19:01:22.547255+00:00,2026-08-13,Aaron Nola,PHI,4.5,-163,+127,34513293,2026-08-13T23:30:00.0000000Z
2026-08-13T19:01:22.547255+00:00,2026-08-13,Jacob deGrom,TEX,6.5,-128,+101,34513294,2026-08-14T02:07:00.0000000Z
2026-08-13T19:01:22.547255+00:00,2026-08-13,Walbert Urena,LAA,5.5,+128,-163,34513294,2026-08-14T02:07:00.0000000Z
2026-08-13T19:01:22.547255+00:00,2026-08-13,Roki Sasaki,LAD,5.5,-136,+107,34513295,2026-08-14T02:10:00.0000000Z
2026-08-13T19:01:22.547255+00:00,2026-08-13,Shane Drohan,MIL,4.5,-106,-120,34513295,2026-08-14T02:10:00.0000000Z
2026-08-13T22:16:09.829367+00:00,2026-08-13,Taj Bradley,MIN,5.5,-121,-105,34513293,2026-08-13T23:30:00.0000000Z
2026-08-13T22:16:09.829367+00:00,2026-08-13,Aaron Nola,PHI,4.5,-163,+127,34513293,2026-08-13T23:30:00.0000000Z
2026-08-13T22:16:09.829367+00:00,2026-08-13,Jacob deGrom,TEX,6.5,-125,-102,34513294,2026-08-14T02:07:00.0000000Z
2026-08-13T22:16:09.829367+00:00,2026-08-13,Walbert Urena,LAA,4.5,-163,+127,34513294,2026-08-14T02:07:00.0000000Z
2026-08-13T22:16:09.829367+00:00,2026-08-13,Roki Sasaki,LAD,5.5,-142,+111,34513295,2026-08-14T02:10:00.0000000Z
2026-08-13T22:16:09.829367+00:00,2026-08-13,Shane Drohan,MIL,4.5,-115,-111,34513295,2026-08-14T02:10:00.0000000Z
2026-08-13T22:16:09.829367+00:00,2026-08-13,Bubba Chandler,PIT,4.5,+108,-138,34517095,2026-08-14T22:40:00.0000000Z
2026-08-13T22:16:09.829367+00:00,2026-08-13,Jake Bennett,BOS,4.5,+119,-152,34517095,2026-08-14T22:40:00.0000000Z
2026-08-13T22:16:09.829367+00:00,2026-08-13,Shane Bieber,TOR,5.5,-101,-126,34517100,2026-08-14T23:15:00.0000000Z
