captured_at,date,pitcher_name,team,line,over_odds,under_odds,event_id,start_time_utc
2026-08-23T16:15:52.241859+00:00,2026-08-23,Shane Baz,BAL,4.5,+110,-141,34555500,2026-08-23T17:35:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Nick Martinez,TB,3.5,-138,+108,34555500,2026-08-23T17:35:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Jose Soriano,TOR,5.5,+113,-144,34555501,2026-08-23T17:35:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Carlos Rodon,NYY,4.5,-122,-105,34555501,2026-08-23T17:35:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Cristopher Sanchez,PHI,6.5,-108,-118,34555502,2026-08-23T17:35:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Kyle Leahy,STL,3.5,-155,+121,34555502,2026-08-23T17:35:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Jackson Kent,WSH,3.5,-164,+128,34555503,2026-08-23T17:40:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Janson Junk,MIA,3.5,-105,-122,34555503,2026-08-23T17:40:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Nolan McLean,NYM,6.5,+112,-143,34555508,2026-08-23T18:10:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Cristian Javier,HOU,4.5,-114,-112,34555509,2026-08-23T18:10:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Daniel Lynch,KC,2.5,-132,+104,34555510,2026-08-23T18:10:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Yusei Kikuchi,LAA,4.5,-117,-109,34555512,2026-08-23T18:35:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Cal Quantrill,TEX,4.5,+134,-171,34555512,2026-08-23T18:35:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Foster Griffin,CLE,4.5,-134,+105,34555515,2026-08-23T19:10:00.0000000Z
