captured_at,date,pitcher_name,team,line,over_odds,under_odds,event_id,start_time_utc
2026-08-22T16:15:55.292835+00:00,2026-08-22,Dylan Cease,TOR,17.5,-177,+132,34551475,2026-08-22T17:35:00.0000000Z
2026-08-22T16:15:55.292835+00:00,2026-08-22,Ryan Weathers,NYY,17.5,-132,+100,34551475,2026-08-22T17:35:00.0000000Z
2026-08-22T16:15:55.292835+00:00,2026-08-22,Logan Henderson,MIL,17.5,-116,-114,34551476,2026-08-22T18:10:00.0000000Z
2026-08-22T16:15:55.292835+00:00,2026-08-22,Martin Perez,ATL,15.5,+141,-188,34551476,2026-08-22T18:10:00.0000000Z
2026-08-22T16:15:55.292835+00:00,2026-08-22,Eury Perez,MIA,17.5,-185,+138,34551477,2026-08-22T20:10:00.0000000Z
2026-08-22T16:15:55.292835+00:00,2026-08-22,Jake Irvin,WSH,15.5,-115,-115,34551477,2026-08-22T20:10:00.0000000Z
2026-08-22T16:15:55.292835+00:00,2026-08-22,Andrew Painter,PHI,15.5,+111,-147,34551478,2026-08-22T22:05:00.0000000Z
2026-08-22T16:15:55.292835+00:00,2026-08-22,Quinn Mathews,STL,14.5,-170,+127,34551478,2026-08-22T22:05:00.0000000Z
2026-08-22T16:15:55.292835+00:00,2026-08-22,Cody Bradford,TEX,17.5,-112,-118,34551629,2026-08-22T23:05:00.0000000Z
2026-08-22T16:15:55.292835+00:00,2026-08-22,Ryan Johnson (LAA),LAA,14.5,-181,+135,34551629,2026-08-22T23:05:00.0000000Z
2026-08-22T16:15:55.292835+00:00,2026-08-22,Brandon Young,BAL,17.5,-112,-118,34551479,2026-08-22T23:05:00.0000000Z
2026-08-22T16:15:55.292835+00:00,2026-08-22,Shane McClanahan,TB,13.5,-110,-120,34551479,2026-08-22T23:05:00.0000000Z
2026-08-22T16:15:55.292835+00:00,2026-08-22,Hunter Brown,HOU,17.5,-123,-108,34551549,2026-08-22T23:10:00.0000000Z
2026-08-22T16:15:55.292835+00:00,2026-08-22,Jacob Lopez,OAK,15.5,-109,-122,34551549,2026-08-22T23:10:00.0000000Z
2026-08-22T16:15:55.292835+00:00,2026-08-22,Luis Castillo,CWS,17.5,-114,-116,34551481,2026-08-22T23:10:00.0000000Z
2026-08-22T16:15:55.292835+00:00,2026-08-22,Christian Scott,NYM,15.5,+102,-135,34551481,2026-08-22T23:10:00.0000000Z
2026-08-22T16:15:55.292835+00:00,2026-08-22,Patrick Sandoval,BOS,16.5,-105,-126,34551603,2026-08-22T23:15:00.0000000Z
2026-08-22T16:15:55.292835+00:00,2026-08-22,Blade Tidwell,SF,14.5,-151,+114,34551603,2026-08-22T23:15:00.0000000Z
2026-08-22T16:15:55.292835+00:00,2026-08-22,Michael Wacha,KC,18.5,+149,-200,34551623,2026-08-22T23:15:00.0000000Z
2026-08-22T16:15:55.292835+00:00,2026-08-22,Drew Anderson,DET,14.5,-190,+142,34551623,2026-08-22T23:15:00.0000000Z
2026-08-22T16:15:55.292835+00:00,2026-08-22,Tarik Skubal,LAD,18.5,+118,-157,34551624,2026-08-22T23:15:00.0000000Z
2026-08-22T16:15:55.292835+00:00,2026-08-22,Jared Jones,PIT,14.5,-149,+112,34551624,2026-08-22T23:15:00.0000000Z
2026-08-22T16:15:55.292835+00:00,2026-08-22,David Peterson,CHC,14.5,-174,+131,34551625,2026-08-22T23:15:00.0000000Z
2026-08-22T16:15:55.292835+00:00,2026-08-22,Kade Anderson,SEA,14.5,-169,+127,34551625,2026-08-22T23:15:00.0000000Z
2026-08-22T16:15:55.292835+00:00,2026-08-22,Michael Soroka,ARI,15.5,-130,-102,34551626,2026-08-23T00:10:00.0000000Z
2026-08-22T16:15:55.292835+00:00,2026-08-22,Rhett Lowder,CIN,15.5,-114,-116,34551626,2026-08-23T00:10:00.0000000Z
2026-08-22T16:15:55.292835+00:00,2026-08-22,Tanner Bibee,CLE,17.5,-184,+137,34551627,2026-08-23T00:10:00.0000000Z
2026-08-22T16:15:55.292835+00:00,2026-08-22,Gabriel Hughes,COL,14.5,-158,+119,34551627,2026-08-23T00:10:00.0000000Z
2026-08-22T16:15:55.292835+00:00,2026-08-22,Casey Mize,SD,17.5,-132,-101,34551628,2026-08-23T00:40:00.0000000Z
2026-08-22T16:15:55.292835+00:00,2026-08-22,Dean Kremer,MIN,16.5,-111,-119,34551628,2026-08-23T00:40:00.0000000Z
