captured_at,date,event_id,event_name,start_time_utc,home_team,away_team,market,side,line,odds
2026-08-25T13:01:34.566404+00:00,2026-08-25,34564606,TB Rays @ DET Tigers,2026-08-25T22:40:00.0000000Z,DET,TB,Moneyline,TB Rays,,-125
2026-08-25T13:01:34.566404+00:00,2026-08-25,34564606,TB Rays @ DET Tigers,2026-08-25T22:40:00.0000000Z,DET,TB,Moneyline,DET Tigers,,+116
2026-08-25T13:01:34.566404+00:00,2026-08-25,34564606,TB Rays @ DET Tigers,2026-08-25T22:40:00.0000000Z,DET,TB,Run Line,TB Rays,-1.5,+134
2026-08-25T13:01:34.566404+00:00,2026-08-25,34564606,TB Rays @ DET Tigers,2026-08-25T22:40:00.0000000Z,DET,TB,Run Line,DET Tigers,1.5,-162
2026-08-25T13:01:34.566404+00:00,2026-08-25,34564606,TB Rays @ DET Tigers,2026-08-25T22:40:00.0000000Z,DET,TB,Total,Over,7.5,-109
2026-08-25T13:01:34.566404+00:00,2026-08-25,34564606,TB Rays @ DET Tigers,2026-08-25T22:40:00.0000000Z,DET,TB,Total,Under,7.5,-110
2026-08-25T13:01:34.566404+00:00,2026-08-25,34564607,BOS Red Sox @ MIA Marlins,2026-08-25T22:40:00.0000000Z,MIA,BOS,Moneyline,BOS Red Sox,,-158
2026-08-25T13:01:34.566404+00:00,2026-08-25,34564607,BOS Red Sox @ MIA Marlins,2026-08-25T22:40:00.0000000Z,MIA,BOS,Moneyline,MIA Marlins,,+147
2026-08-25T13:01:34.566404+00:00,2026-08-25,34564607,BOS Red Sox @ MIA Marlins,2026-08-25T22:40:00.0000000Z,MIA,BOS,Run Line,BOS Red Sox,-1.5,+104
2026-08-25T13:01:34.566404+00:00,2026-08-25,34564607,BOS Red Sox @ MIA Marlins,2026-08-25T22:40:00.0000000Z,MIA,BOS,Run Line,MIA Marlins,1.5,-126
2026-08-25T13:01:34.566404+00:00,2026-08-25,34564607,BOS Red Sox @ MIA Marlins,2026-08-25T22:40:00.0000000Z,MIA,BOS,Total,Over,7.5,-115
2026-08-25T13:01:34.566404+00:00,2026-08-25,34564607,BOS Red Sox @ MIA Marlins,2026-08-25T22:40:00.0000000Z,MIA,BOS,Total,Under,7.5,-105
