captured_at,date,pitcher_name,team,line,over_odds,under_odds,event_id,start_time_utc
2026-08-23T16:15:52.241859+00:00,2026-08-23,Shane Baz,BAL,17.5,-153,+115,34555500,2026-08-23T17:35:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Nick Martinez,TB,16.5,-122,-109,34555500,2026-08-23T17:35:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Jose Soriano,TOR,16.5,-110,-120,34555501,2026-08-23T17:35:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Carlos Rodon,NYY,14.5,-210,+156,34555501,2026-08-23T17:35:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Cristopher Sanchez,PHI,18.5,+134,-179,34555502,2026-08-23T17:35:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Kyle Leahy,STL,13.5,-130,-102,34555502,2026-08-23T17:35:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Janson Junk,MIA,16.5,-126,-105,34555503,2026-08-23T17:40:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Jackson Kent,WSH,14.5,-137,+103,34555503,2026-08-23T17:40:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Nolan McLean,NYM,17.5,-145,+110,34555508,2026-08-23T18:10:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Cristian Javier,HOU,15.5,+104,-138,34555509,2026-08-23T18:10:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Daniel Lynch,KC,11.5,-127,-105,34555510,2026-08-23T18:10:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Cal Quantrill,TEX,15.5,-125,-106,34555512,2026-08-23T18:35:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Yusei Kikuchi,LAA,14.5,-166,+125,34555512,2026-08-23T18:35:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Foster Griffin,CLE,17.5,-142,+107,34555515,2026-08-23T19:10:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Tomoyuki Sugano,COL,15.5,+109,-144,34555515,2026-08-23T19:10:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Matt Wilkinson,SF,9.5,+144,-195,34555516,2026-08-23T19:15:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Blake Snell,LAD,17.5,-162,+122,34555518,2026-08-23T20:10:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Bailey Ober,MIN,16.5,-121,-110,34555519,2026-08-23T20:10:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Walker Buehler,SD,15.5,+104,-138,34555519,2026-08-23T20:10:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Shota Imanaga,CHC,17.5,-169,+127,34555521,2026-08-23T20:10:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Bryce Miller,SEA,16.5,-123,-108,34555521,2026-08-23T20:10:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Andrew Abbott,CIN,16.5,+101,-134,34555522,2026-08-23T20:15:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Mitch Bratt,ARI,14.5,-156,+117,34555522,2026-08-23T20:15:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Tyler Mahle,ATL,15.5,+109,-144,34555523,2026-08-23T23:10:00.0000000Z
2026-08-23T16:15:52.241859+00:00,2026-08-23,Shane Drohan,MIL,14.5,-193,+144,34555523,2026-08-23T23:10:00.0000000Z
2026-08-23T16:30:41.485921+00:00,2026-08-23,Shane Baz,BAL,17.5,-153,+115,34555500,2026-08-23T17:35:00.0000000Z
2026-08-23T16:30:41.485921+00:00,2026-08-23,Nick Martinez,TB,16.5,-122,-109,34555500,2026-08-23T17:35:00.0000000Z
2026-08-23T16:30:41.485921+00:00,2026-08-23,Jose Soriano,TOR,16.5,-110,-120,34555501,2026-08-23T17:35:00.0000000Z
2026-08-23T16:30:41.485921+00:00,2026-08-23,Carlos Rodon,NYY,14.5,-197,+147,34555501,2026-08-23T17:35:00.0000000Z
2026-08-23T16:30:41.485921+00:00,2026-08-23,Cristopher Sanchez,PHI,18.5,+134,-179,34555502,2026-08-23T17:35:00.0000000Z
2026-08-23T16:30:41.485921+00:00,2026-08-23,Kyle Leahy,STL,13.5,-126,-105,34555502,2026-08-23T17:35:00.0000000Z
2026-08-23T16:30:41.485921+00:00,2026-08-23,Janson Junk,MIA,16.5,-126,-105,34555503,2026-08-23T17:40:00.0000000Z
2026-08-23T16:30:41.485921+00:00,2026-08-23,Jackson Kent,WSH,14.5,-137,+103,34555503,2026-08-23T17:40:00.0000000Z
2026-08-23T16:30:41.485921+00:00,2026-08-23,Nolan McLean,NYM,17.5,-145,+110,34555508,2026-08-23T18:10:00.0000000Z
2026-08-23T16:30:41.485921+00:00,2026-08-23,Cristian Javier,HOU,15.5,+104,-138,34555509,2026-08-23T18:10:00.0000000Z
2026-08-23T16:30:41.485921+00:00,2026-08-23,Daniel Lynch,KC,11.5,-127,-105,34555510,2026-08-23T18:10:00.0000000Z
2026-08-23T16:30:41.485921+00:00,2026-08-23,Cal Quantrill,TEX,15.5,-125,-106,34555512,2026-08-23T18:35:00.0000000Z
2026-08-23T16:30:41.485921+00:00,2026-08-23,Yusei Kikuchi,LAA,14.5,-166,+125,34555512,2026-08-23T18:35:00.0000000Z
2026-08-23T16:30:41.485921+00:00,2026-08-23,Foster Griffin,CLE,17.5,-147,+111,34555515,2026-08-23T19:10:00.0000000Z
2026-08-23T16:30:41.485921+00:00,2026-08-23,Tomoyuki Sugano,COL,15.5,+100,-132,34555515,2026-08-23T19:10:00.0000000Z
2026-08-23T16:30:41.485921+00:00,2026-08-23,Jake Bennett,BOS,16.5,-134,+101,34555516,2026-08-23T19:15:00.0000000Z
2026-08-23T16:30:41.485921+00:00,2026-08-23,Matt Wilkinson,SF,9.5,+151,-210,34555516,2026-08-23T19:15:00.0000000Z
2026-08-23T16:30:41.485921+00:00,2026-08-23,Blake Snell,LAD,17.5,-162,+122,34555518,2026-08-23T20:10:00.0000000Z
2026-08-23T16:30:41.485921+00:00,2026-08-23,Bailey Ober,MIN,16.5,-121,-110,34555519,2026-08-23T20:10:00.0000000Z
2026-08-23T16:30:41.485921+00:00,2026-08-23,Walker Buehler,SD,15.5,+104,-138,34555519,2026-08-23T20:10:00.0000000Z
2026-08-23T16:30:41.485921+00:00,2026-08-23,Shota Imanaga,CHC,17.5,-169,+127,34555521,2026-08-23T20:10:00.0000000Z
2026-08-23T16:30:41.485921+00:00,2026-08-23,Bryce Miller,SEA,16.5,-123,-108,34555521,2026-08-23T20:10:00.0000000Z
2026-08-23T16:30:41.485921+00:00,2026-08-23,Andrew Abbott,CIN,16.5,+101,-134,34555522,2026-08-23T20:15:00.0000000Z
2026-08-23T16:30:41.485921+00:00,2026-08-23,Mitch Bratt,ARI,14.5,-156,+117,34555522,2026-08-23T20:15:00.0000000Z
2026-08-23T16:30:41.485921+00:00,2026-08-23,Tyler Mahle,ATL,15.5,+109,-144,34555523,2026-08-23T23:10:00.0000000Z
2026-08-23T16:30:41.485921+00:00,2026-08-23,Shane Drohan,MIL,14.5,-193,+144,34555523,2026-08-23T23:10:00.0000000Z
2026-08-23T19:01:06.453587+00:00,2026-08-23,Foster Griffin,CLE,17.5,-143,+107,34555515,2026-08-23T19:10:00.0000000Z
2026-08-23T19:01:06.453587+00:00,2026-08-23,Tomoyuki Sugano,COL,15.5,+117,-155,34555515,2026-08-23T19:10:00.0000000Z
2026-08-23T19:01:06.453587+00:00,2026-08-23,Jake Bennett,BOS,16.5,-134,+101,34555516,2026-08-23T19:15:00.0000000Z
2026-08-23T19:01:06.453587+00:00,2026-08-23,Matt Wilkinson,SF,9.5,+144,-193,34555516,2026-08-23T19:15:00.0000000Z
2026-08-23T19:01:06.453587+00:00,2026-08-23,Blake Snell,LAD,17.5,-174,+130,34555518,2026-08-23T20:10:00.0000000Z
2026-08-23T19:01:06.453587+00:00,2026-08-23,Bailey Ober,MIN,16.5,-121,-110,34555519,2026-08-23T20:10:00.0000000Z
2026-08-23T19:01:06.453587+00:00,2026-08-23,Walker Buehler,SD,15.5,+108,-143,34555519,2026-08-23T20:10:00.0000000Z
2026-08-23T19:01:06.453587+00:00,2026-08-23,Shota Imanaga,CHC,17.5,-183,+137,34555521,2026-08-23T20:10:00.0000000Z
2026-08-23T19:01:06.453587+00:00,2026-08-23,Bryce Miller,SEA,16.5,-116,-114,34555521,2026-08-23T20:10:00.0000000Z
2026-08-23T19:01:06.453587+00:00,2026-08-23,Andrew Abbott,CIN,15.5,-137,+103,34555522,2026-08-23T20:15:00.0000000Z
2026-08-23T19:01:06.453587+00:00,2026-08-23,Mitch Bratt,ARI,14.5,-149,+112,34555522,2026-08-23T20:15:00.0000000Z
2026-08-23T19:01:06.453587+00:00,2026-08-23,Tyler Mahle,ATL,15.5,+110,-146,34555523,2026-08-23T23:10:00.0000000Z
2026-08-23T19:01:06.453587+00:00,2026-08-23,Shane Drohan,MIL,14.5,-180,+135,34555523,2026-08-23T23:10:00.0000000Z
2026-08-23T19:24:44.552371+00:00,2026-08-23,Blake Snell,LAD,17.5,-174,+130,34555518,2026-08-23T20:10:00.0000000Z
2026-08-23T19:24:44.552371+00:00,2026-08-23,Bailey Ober,MIN,16.5,-121,-110,34555519,2026-08-23T20:10:00.0000000Z
2026-08-23T19:24:44.552371+00:00,2026-08-23,Walker Buehler,SD,15.5,+108,-143,34555519,2026-08-23T20:10:00.0000000Z
2026-08-23T19:24:44.552371+00:00,2026-08-23,Shota Imanaga,CHC,17.5,-183,+137,34555521,2026-08-23T20:10:00.0000000Z
2026-08-23T19:24:44.552371+00:00,2026-08-23,Bryce Miller,SEA,16.5,-116,-114,34555521,2026-08-23T20:10:00.0000000Z
2026-08-23T19:24:44.552371+00:00,2026-08-23,Andrew Abbott,CIN,15.5,-137,+103,34555522,2026-08-23T20:15:00.0000000Z
2026-08-23T19:24:44.552371+00:00,2026-08-23,Mitch Bratt,ARI,14.5,-149,+112,34555522,2026-08-23T20:15:00.0000000Z
2026-08-23T19:24:44.552371+00:00,2026-08-23,Tyler Mahle,ATL,15.5,+110,-146,34555523,2026-08-23T23:10:00.0000000Z
2026-08-23T19:24:44.552371+00:00,2026-08-23,Shane Drohan,MIL,14.5,-180,+135,34555523,2026-08-23T23:10:00.0000000Z
2026-08-23T22:16:04.844867+00:00,2026-08-23,Tyler Mahle,ATL,15.5,+100,-133,34555523,2026-08-23T23:10:00.0000000Z
2026-08-23T22:16:04.844867+00:00,2026-08-23,Shane Drohan,MIL,14.5,-195,+146,34555523,2026-08-23T23:10:00.0000000Z
