captured_at,date,pitcher_name,team,line,over_odds,under_odds,event_id,start_time_utc
2026-08-11T16:16:09.150569+00:00,2026-08-11,Paul Skenes,PIT,17.5,-136,+102,34503122,2026-08-11T22:40:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Eury Perez,MIA,16.5,-127,-104,34503122,2026-08-11T22:40:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Tanner Bibee,CLE,17.5,-145,+109,34503121,2026-08-11T22:40:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Drew Anderson,DET,12.5,+144,-193,34503121,2026-08-11T22:40:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Shota Imanaga,CHC,17.5,-158,+119,34503123,2026-08-11T22:45:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Jake Irvin,WSH,15.5,+140,-187,34503123,2026-08-11T22:45:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Ryan Weathers,NYY,17.5,-142,+107,34503124,2026-08-11T23:05:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Bryan Woo,SEA,17.5,-116,-114,34503124,2026-08-11T23:05:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Dylan Cease,TOR,18.5,+130,-173,34503125,2026-08-11T23:07:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Patrick Sandoval,BOS,15.5,+108,-143,34503125,2026-08-11T23:07:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Nolan McLean,NYM,17.5,-136,+102,34503126,2026-08-11T23:15:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Martin Perez,ATL,14.5,-159,+119,34503126,2026-08-11T23:15:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Sean Burke,CWS,17.5,-111,-119,34503127,2026-08-11T23:40:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Nick Lodolo,CIN,14.5,-162,+121,34503127,2026-08-11T23:40:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Brandon Young,BAL,17.5,-110,-121,34503128,2026-08-11T23:40:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Bailey Ober,MIN,16.5,-125,-106,34503128,2026-08-11T23:40:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Cristopher Sanchez,PHI,18.5,+108,-143,34503129,2026-08-11T23:45:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Andre Pallante,STL,16.5,-108,-123,34503129,2026-08-11T23:45:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Cody Bradford,TEX,15.5,-107,-124,34503130,2026-08-12T01:38:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Ryan Johnson (LAA),LAA,14.5,-165,+124,34503130,2026-08-12T01:38:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Nick Martinez,TB,17.5,+105,-140,34503132,2026-08-12T01:40:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Mason Barnett,OAK,14.5,-113,-117,34503132,2026-08-12T01:40:00.0000000Z
