captured_at,date,event_id,event_name,start_time_utc,home_team,away_team,market,side,line,odds
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581706,CIN Reds @ CHI Cubs,2026-08-28T18:20:00.0000000Z,CHC,CIN,Moneyline,CIN Reds,,+168
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581706,CIN Reds @ CHI Cubs,2026-08-28T18:20:00.0000000Z,CHC,CIN,Moneyline,CHI Cubs,,-181
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581706,CIN Reds @ CHI Cubs,2026-08-28T18:20:00.0000000Z,CHC,CIN,Run Line,CIN Reds,1.5,-131
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581706,CIN Reds @ CHI Cubs,2026-08-28T18:20:00.0000000Z,CHC,CIN,Run Line,CHI Cubs,-1.5,+109
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581706,CIN Reds @ CHI Cubs,2026-08-28T18:20:00.0000000Z,CHC,CIN,Total,Over,9,+102
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581706,CIN Reds @ CHI Cubs,2026-08-28T18:20:00.0000000Z,CHC,CIN,Total,Under,9,-122
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581708,LA Dodgers @ DET Tigers,2026-08-28T22:40:00.0000000Z,DET,LAD,Moneyline,LA Dodgers,,-216
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581708,LA Dodgers @ DET Tigers,2026-08-28T22:40:00.0000000Z,DET,LAD,Moneyline,DET Tigers,,+200
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581708,LA Dodgers @ DET Tigers,2026-08-28T22:40:00.0000000Z,DET,LAD,Run Line,LA Dodgers,-1.5,-122
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581708,LA Dodgers @ DET Tigers,2026-08-28T22:40:00.0000000Z,DET,LAD,Run Line,DET Tigers,1.5,+101
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581708,LA Dodgers @ DET Tigers,2026-08-28T22:40:00.0000000Z,DET,LAD,Total,Over,7.5,+100
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581708,LA Dodgers @ DET Tigers,2026-08-28T22:40:00.0000000Z,DET,LAD,Total,Under,7.5,-120
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581709,MIA Marlins @ WAS Nationals,2026-08-28T22:45:00.0000000Z,WSH,MIA,Moneyline,MIA Marlins,,-147
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581709,MIA Marlins @ WAS Nationals,2026-08-28T22:45:00.0000000Z,WSH,MIA,Moneyline,WAS Nationals,,+137
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581709,MIA Marlins @ WAS Nationals,2026-08-28T22:45:00.0000000Z,WSH,MIA,Run Line,MIA Marlins,-1.5,+110
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581709,MIA Marlins @ WAS Nationals,2026-08-28T22:45:00.0000000Z,WSH,MIA,Run Line,WAS Nationals,1.5,-132
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581709,MIA Marlins @ WAS Nationals,2026-08-28T22:45:00.0000000Z,WSH,MIA,Total,Over,8.5,-102
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581709,MIA Marlins @ WAS Nationals,2026-08-28T22:45:00.0000000Z,WSH,MIA,Total,Under,8.5,-118
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581710,KC Royals @ CLE Guardians,2026-08-28T23:10:00.0000000Z,CLE,KC,Moneyline,KC Royals,,+121
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581710,KC Royals @ CLE Guardians,2026-08-28T23:10:00.0000000Z,CLE,KC,Moneyline,CLE Guardians,,-130
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581710,KC Royals @ CLE Guardians,2026-08-28T23:10:00.0000000Z,CLE,KC,Run Line,KC Royals,1.5,-191
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581710,KC Royals @ CLE Guardians,2026-08-28T23:10:00.0000000Z,CLE,KC,Run Line,CLE Guardians,-1.5,+157
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581710,KC Royals @ CLE Guardians,2026-08-28T23:10:00.0000000Z,CLE,KC,Total,Over,7.5,+103
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581710,KC Royals @ CLE Guardians,2026-08-28T23:10:00.0000000Z,CLE,KC,Total,Under,7.5,-124
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581713,HOU Astros @ NY Mets,2026-08-28T23:10:00.0000000Z,NYM,HOU,Moneyline,HOU Astros,,-124
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581713,HOU Astros @ NY Mets,2026-08-28T23:10:00.0000000Z,NYM,HOU,Moneyline,NY Mets,,+115
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581713,HOU Astros @ NY Mets,2026-08-28T23:10:00.0000000Z,NYM,HOU,Run Line,HOU Astros,-1.5,+134
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581713,HOU Astros @ NY Mets,2026-08-28T23:10:00.0000000Z,NYM,HOU,Run Line,NY Mets,1.5,-162
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581713,HOU Astros @ NY Mets,2026-08-28T23:10:00.0000000Z,NYM,HOU,Total,Over,8,-101
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581713,HOU Astros @ NY Mets,2026-08-28T23:10:00.0000000Z,NYM,HOU,Total,Under,8,-119
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581714,SD Padres @ TB Rays,2026-08-28T23:10:00.0000000Z,TB,SD,Moneyline,SD Padres,,+119
2026-08-28T13:01:20.038073+00:00,2026-08-28,34581714,SD Padres @ TB Rays,2026-08-28T23:10:00.0000000Z,TB,SD,Moneyline,TB Rays,,-128
