captured_at,date,pitcher_name,team,line,over_odds,under_odds,event_id,start_time_utc
2026-08-25T16:16:39.732882+00:00,2026-08-25,Jackson Jobe,DET,15.5,-122,-108,34564606,2026-08-25T22:40:00.0000000Z
2026-08-25T16:16:39.732882+00:00,2026-08-25,Payton Tolle,BOS,17.5,-138,+104,34564607,2026-08-25T22:40:00.0000000Z
2026-08-25T16:16:39.732882+00:00,2026-08-25,Tyler Phillips,MIA,14.5,-141,+106,34564607,2026-08-25T22:40:00.0000000Z
2026-08-25T16:16:39.732882+00:00,2026-08-25,Andrew Alvarez,WSH,15.5,+112,-149,34564608,2026-08-25T22:45:00.0000000Z
2026-08-25T16:16:39.732882+00:00,2026-08-25,Will Warren,NYY,15.5,-106,-125,34564609,2026-08-25T23:05:00.0000000Z
2026-08-25T16:16:39.732882+00:00,2026-08-25,Ethan Pecko,HOU,14.5,-125,-106,34564609,2026-08-25T23:05:00.0000000Z
2026-08-25T16:16:39.732882+00:00,2026-08-25,Seth Lugo,KC,17.5,-146,+110,34564610,2026-08-25T23:07:00.0000000Z
2026-08-25T16:16:39.732882+00:00,2026-08-25,Max Scherzer,TOR,15.5,+122,-163,34564610,2026-08-25T23:07:00.0000000Z
2026-08-25T16:16:39.732882+00:00,2026-08-25,Zac Thornton,NYM,15.5,-111,-119,34564611,2026-08-25T23:10:00.0000000Z
2026-08-25T16:16:39.732882+00:00,2026-08-25,Kyle Harrison,MIL,15.5,+150,-201,34564611,2026-08-25T23:10:00.0000000Z
2026-08-25T16:16:39.732882+00:00,2026-08-25,Bryce Elder,ATL,15.5,-104,-127,34564612,2026-08-25T23:15:00.0000000Z
2026-08-25T16:16:39.732882+00:00,2026-08-25,Tyler Glasnow,LAD,15.5,-104,-128,34564612,2026-08-25T23:15:00.0000000Z
2026-08-25T16:16:39.732882+00:00,2026-08-25,Anthony Kay,CWS,16.5,-133,+100,34564613,2026-08-25T23:40:00.0000000Z
2026-08-25T16:16:39.732882+00:00,2026-08-25,Jacob deGrom,TEX,16.5,-132,+100,34564613,2026-08-25T23:40:00.0000000Z
2026-08-25T16:16:39.732882+00:00,2026-08-25,Chris Bassitt,BAL,15.5,-134,+101,34564614,2026-08-25T23:45:00.0000000Z
2026-08-25T16:16:39.732882+00:00,2026-08-25,Gavin Williams,CLE,17.5,-184,+137,34564615,2026-08-26T01:38:00.0000000Z
2026-08-25T16:16:39.732882+00:00,2026-08-25,Walbert Urena,LAA,15.5,-120,-110,34564615,2026-08-26T01:38:00.0000000Z
2026-08-25T16:16:39.732882+00:00,2026-08-25,Brandon Pfaadt,ARI,17.5,-132,+100,34564616,2026-08-26T01:40:00.0000000Z
2026-08-25T16:16:39.732882+00:00,2026-08-25,Clay Holmes,CHC,16.5,-109,-121,34564616,2026-08-26T01:40:00.0000000Z
2026-08-25T16:16:39.732882+00:00,2026-08-25,Taj Bradley,MIN,17.5,-121,-110,34564617,2026-08-26T01:40:00.0000000Z
2026-08-25T16:16:39.732882+00:00,2026-08-25,Gage Jump,OAK,15.5,+105,-139,34564617,2026-08-26T01:40:00.0000000Z
2026-08-25T16:16:39.732882+00:00,2026-08-25,Michael King,SD,17.5,-139,+105,34564618,2026-08-26T01:40:00.0000000Z
2026-08-25T16:16:39.732882+00:00,2026-08-25,Paul Skenes,PIT,15.5,-128,-103,34564618,2026-08-26T01:40:00.0000000Z
