captured_at,date,pitcher_name,team,line,over_odds,under_odds,event_id,start_time_utc
2026-08-26T16:15:58.700941+00:00,2026-08-26,Troy Melton,DET,17.5,-140,+105,34570668,2026-08-26T17:10:00.0000000Z
2026-08-26T16:15:58.700941+00:00,2026-08-26,Freddy Peralta,TB,16.5,-102,-130,34570668,2026-08-26T17:10:00.0000000Z
2026-08-26T16:15:58.700941+00:00,2026-08-26,Eduardo Rodriguez,ARI,17.5,-166,+125,34570669,2026-08-26T19:40:00.0000000Z
2026-08-26T16:15:58.700941+00:00,2026-08-26,Matthew Boyd,CHC,17.5,-127,-105,34570669,2026-08-26T19:40:00.0000000Z
2026-08-26T16:15:58.700941+00:00,2026-08-26,Landen Roupp,SF,17.5,+104,-139,34570670,2026-08-26T19:45:00.0000000Z
2026-08-26T16:15:58.700941+00:00,2026-08-26,Nick Lodolo,CIN,15.5,-132,+100,34570670,2026-08-26T19:45:00.0000000Z
2026-08-26T16:15:58.700941+00:00,2026-08-26,Grayson Rodriguez,LAA,16.5,-104,-127,34570671,2026-08-26T20:07:00.0000000Z
2026-08-26T16:15:58.700941+00:00,2026-08-26,Joey Cantillo,CLE,15.5,-107,-124,34570671,2026-08-26T20:07:00.0000000Z
2026-08-26T16:15:58.700941+00:00,2026-08-26,Bubba Chandler,PIT,15.5,+116,-155,34570672,2026-08-26T20:10:00.0000000Z
2026-08-26T16:15:58.700941+00:00,2026-08-26,Randy Vasquez,SD,15.5,+151,-203,34570672,2026-08-26T20:10:00.0000000Z
2026-08-26T16:15:58.700941+00:00,2026-08-26,Jesus Luzardo,PHI,18.5,+120,-160,34570673,2026-08-26T20:10:00.0000000Z
2026-08-26T16:15:58.700941+00:00,2026-08-26,Bryan Woo,SEA,17.5,-118,-112,34570673,2026-08-26T20:10:00.0000000Z
2026-08-26T16:15:58.700941+00:00,2026-08-26,Sonny Gray,BOS,17.5,-183,+137,34570674,2026-08-26T22:40:00.0000000Z
2026-08-26T16:15:58.700941+00:00,2026-08-26,Ryan Gusto,MIA,14.5,-111,-120,34570674,2026-08-26T22:40:00.0000000Z
2026-08-26T16:15:58.700941+00:00,2026-08-26,Tanner Gordon,COL,16.5,-116,-114,34570675,2026-08-26T22:45:00.0000000Z
2026-08-26T16:15:58.700941+00:00,2026-08-26,Peter Lambert,HOU,16.5,-106,-125,34570676,2026-08-26T23:05:00.0000000Z
2026-08-26T16:15:58.700941+00:00,2026-08-26,Randy Dobnak,KC,16.5,-103,-128,34570677,2026-08-26T23:07:00.0000000Z
2026-08-26T16:15:58.700941+00:00,2026-08-26,Dustin May,MIL,15.5,-104,-128,34570678,2026-08-26T23:10:00.0000000Z
2026-08-26T16:15:58.700941+00:00,2026-08-26,Robert Stock,NYM,13.5,-134,+101,34570678,2026-08-26T23:10:00.0000000Z
2026-08-26T16:15:58.700941+00:00,2026-08-26,Roki Sasaki,LAD,16.5,-122,-109,34570679,2026-08-26T23:15:00.0000000Z
2026-08-26T16:15:58.700941+00:00,2026-08-26,AJ Smith-Shawver,ATL,14.5,-116,-115,34570679,2026-08-26T23:15:00.0000000Z
2026-08-26T16:15:58.700941+00:00,2026-08-26,Sean Burke,CWS,17.5,-135,+101,34570680,2026-08-26T23:40:00.0000000Z
2026-08-26T16:15:58.700941+00:00,2026-08-26,MacKenzie Gore,TEX,17.5,-121,-110,34570680,2026-08-26T23:40:00.0000000Z
2026-08-26T16:15:58.700941+00:00,2026-08-26,Kyle Bradish,BAL,17.5,-104,-128,34570681,2026-08-26T23:45:00.0000000Z
2026-08-26T16:15:58.700941+00:00,2026-08-26,Michael McGreevy,STL,16.5,-122,-109,34570681,2026-08-26T23:45:00.0000000Z
2026-08-26T16:15:58.700941+00:00,2026-08-26,Connor Prielipp,MIN,16.5,-114,-116,34570684,2026-08-27T01:05:00.0000000Z
2026-08-26T16:15:58.700941+00:00,2026-08-26,J.T. Ginn,OAK,16.5,-101,-132,34570684,2026-08-27T01:05:00.0000000Z
