captured_at,date,pitcher_name,team,milestone,odds,event_id,start_time_utc
2026-09-10T16:16:08.147072+00:00,2026-09-10,Nick Martinez,TB,2,-890,34643928,2026-09-10T16:17:00.0000000Z
2026-09-10T16:16:08.147072+00:00,2026-09-10,Nick Martinez,TB,3,-256,34643928,2026-09-10T16:17:00.0000000Z
2026-09-10T16:16:08.147072+00:00,2026-09-10,Nick Martinez,TB,4,+101,34643928,2026-09-10T16:17:00.0000000Z
2026-09-10T16:16:08.147072+00:00,2026-09-10,Nick Martinez,TB,5,+240,34643928,2026-09-10T16:17:00.0000000Z
2026-09-10T16:16:08.147072+00:00,2026-09-10,Nick Martinez,TB,6,+565,34643928,2026-09-10T16:17:00.0000000Z
2026-09-10T16:16:08.147072+00:00,2026-09-10,Nick Martinez,TB,7,+1320,34643928,2026-09-10T16:17:00.0000000Z
2026-09-10T16:16:08.147072+00:00,2026-09-10,Martin Perez,ATL,2,-590,34643928,2026-09-10T16:17:00.0000000Z
2026-09-10T16:16:08.147072+00:00,2026-09-10,Martin Perez,ATL,3,-174,34643928,2026-09-10T16:17:00.0000000Z
2026-09-10T16:16:08.147072+00:00,2026-09-10,Martin Perez,ATL,4,+153,34643928,2026-09-10T16:17:00.0000000Z
2026-09-10T16:16:08.147072+00:00,2026-09-10,Martin Perez,ATL,5,+385,34643928,2026-09-10T16:17:00.0000000Z
2026-09-10T16:16:08.147072+00:00,2026-09-10,Martin Perez,ATL,6,+930,34643928,2026-09-10T16:17:00.0000000Z
2026-09-10T16:16:08.147072+00:00,2026-09-10,Zack Wheeler,PHI,4,-1400,34643929,2026-09-10T17:05:00.0000000Z
2026-09-10T16:16:08.147072+00:00,2026-09-10,Zack Wheeler,PHI,5,-540,34643929,2026-09-10T17:05:00.0000000Z
2026-09-10T16:16:08.147072+00:00,2026-09-10,Zack Wheeler,PHI,6,-254,34643929,2026-09-10T17:05:00.0000000Z
2026-09-10T16:16:08.147072+00:00,2026-09-10,Zack Wheeler,PHI,7,-131,34643929,2026-09-10T17:05:00.0000000Z
2026-09-10T16:16:08.147072+00:00,2026-09-10,Zack Wheeler,PHI,8,+145,34643929,2026-09-10T17:05:00.0000000Z
2026-09-10T16:16:08.147072+00:00,2026-09-10,Zack Wheeler,PHI,9,+270,34643929,2026-09-10T17:05:00.0000000Z
2026-09-10T16:16:08.147072+00:00,2026-09-10,Zack Wheeler,PHI,10,+506,34643929,2026-09-10T17:05:00.0000000Z
2026-09-10T16:16:08.147072+00:00,2026-09-10,Zack Wheeler,PHI,11,+930,34643929,2026-09-10T17:05:00.0000000Z
2026-09-10T16:16:08.147072+00:00,2026-09-10,Zack Wheeler,PHI,12,+1660,34643929,2026-09-10T17:05:00.0000000Z
2026-09-10T16:16:08.147072+00:00,2026-09-10,Cristian Javier,HOU,2,-1540,34643929,2026-09-10T17:05:00.0000000Z
2026-09-10T16:16:08.147072+00:00,2026-09-10,Cristian Javier,HOU,3,-409,34643929,2026-09-10T17:05:00.0000000Z
2026-09-10T16:16:08.147072+00:00,2026-09-10,Cristian Javier,HOU,4,-156,34643929,2026-09-10T17:05:00.0000000Z
2026-09-10T16:16:08.147072+00:00,2026-09-10,Cristian Javier,HOU,5,+149,34643929,2026-09-10T17:05:00.0000000Z
2026-09-10T16:16:08.147072+00:00,2026-09-10,Cristian Javier,HOU,6,+333,34643929,2026-09-10T17:05:00.0000000Z
2026-09-10T16:16:08.147072+00:00,2026-09-10,Cristian Javier,HOU,7,+740,34643929,2026-09-10T17:05:00.0000000Z
2026-09-10T16:16:08.147072+00:00,2026-09-10,Cristian Javier,HOU,8,+1520,34643929,2026-09-10T17:05:00.0000000Z
