captured_at,date,pitcher_name,team,line,over_odds,under_odds,event_id,start_time_utc
2026-08-05T17:59:24.483368+00:00,2026-08-05,Hunter Brown,HOU,5.5,+106,-136,34479822,2026-08-05T18:10:00.0000000Z
2026-08-05T17:59:24.483368+00:00,2026-08-05,Jameson Taillon,TOR,4.5,+116,-147,34479822,2026-08-05T18:10:00.0000000Z
2026-08-05T17:59:24.483368+00:00,2026-08-05,Shota Imanaga,CHC,4.5,-141,+110,34479823,2026-08-05T18:20:00.0000000Z
2026-08-05T17:59:24.483368+00:00,2026-08-05,Eric Lauer,LAD,3.5,-111,-115,34479823,2026-08-05T18:20:00.0000000Z
2026-08-05T17:59:24.483368+00:00,2026-08-05,Carson Whisenhunt,SF,4.5,+125,-159,34479824,2026-08-05T18:35:00.0000000Z
2026-08-05T17:59:24.483368+00:00,2026-08-05,Cody Bradford,TEX,3.5,-162,+127,34479824,2026-08-05T18:35:00.0000000Z
2026-08-05T17:59:24.483368+00:00,2026-08-05,Nick Martinez,TB,3.5,-110,-116,34479826,2026-08-05T19:10:00.0000000Z
2026-08-05T17:59:24.483368+00:00,2026-08-05,Tomoyuki Sugano,COL,2.5,-117,-109,34479826,2026-08-05T19:10:00.0000000Z
2026-08-05T17:59:24.483368+00:00,2026-08-05,Reid Detmers,LAA,7.5,+119,-151,34479827,2026-08-05T22:35:00.0000000Z
2026-08-05T17:59:24.483368+00:00,2026-08-05,Trevor Rogers,BAL,5.5,-124,-103,34479827,2026-08-05T22:35:00.0000000Z
2026-08-05T17:59:24.483368+00:00,2026-08-05,Andrew Painter,PHI,4.5,+129,-164,34479834,2026-08-05T22:40:00.0000000Z
2026-08-05T17:59:24.483368+00:00,2026-08-05,Jake Irvin,WSH,3.5,-127,+100,34479834,2026-08-05T22:40:00.0000000Z
2026-08-05T17:59:24.483368+00:00,2026-08-05,Christian Scott,NYM,5.5,+112,-143,34479832,2026-08-05T22:40:00.0000000Z
2026-08-05T17:59:24.483368+00:00,2026-08-05,Tanner Bibee,CLE,4.5,-122,-104,34479832,2026-08-05T22:40:00.0000000Z
2026-08-05T17:59:24.483368+00:00,2026-08-05,Jacob Lopez,OAK,5.5,+122,-156,34479831,2026-08-05T22:40:00.0000000Z
2026-08-05T17:59:24.483368+00:00,2026-08-05,Rhett Lowder,CIN,4.5,+127,-162,34479831,2026-08-05T22:40:00.0000000Z
2026-08-05T17:59:24.483368+00:00,2026-08-05,Will Warren,NYY,4.5,-107,-120,34479835,2026-08-05T23:05:00.0000000Z
2026-08-05T17:59:24.483368+00:00,2026-08-05,Andre Pallante,STL,4.5,+102,-130,34479835,2026-08-05T23:05:00.0000000Z
2026-08-05T17:59:24.483368+00:00,2026-08-05,Sean Burke,CWS,6.5,+107,-137,34479836,2026-08-05T23:10:00.0000000Z
2026-08-05T17:59:24.483368+00:00,2026-08-05,Sonny Gray,BOS,5.5,+106,-135,34479836,2026-08-05T23:10:00.0000000Z
2026-08-05T17:59:24.483368+00:00,2026-08-05,Eury Perez,MIA,5.5,-104,-123,34479837,2026-08-05T23:15:00.0000000Z
2026-08-05T17:59:24.483368+00:00,2026-08-05,Bryce Elder,ATL,4.5,-138,+108,34479837,2026-08-05T23:15:00.0000000Z
2026-08-05T17:59:24.483368+00:00,2026-08-05,Paul Skenes,PIT,6.5,-149,+117,34479855,2026-08-05T23:40:00.0000000Z
2026-08-05T17:59:24.483368+00:00,2026-08-05,Kyle Harrison,MIL,6.5,+122,-156,34479855,2026-08-05T23:40:00.0000000Z
2026-08-05T17:59:24.483368+00:00,2026-08-05,Noah Cameron,KC,4.5,-156,+122,34479842,2026-08-05T23:40:00.0000000Z
2026-08-05T17:59:24.483368+00:00,2026-08-05,Dean Kremer,MIN,4.5,-122,-104,34479842,2026-08-05T23:40:00.0000000Z
2026-08-05T17:59:24.483368+00:00,2026-08-05,Bryan Woo,SEA,6.5,+109,-140,34479858,2026-08-06T01:40:00.0000000Z
2026-08-05T17:59:24.483368+00:00,2026-08-05,Drew Anderson,DET,2.5,-179,+140,34479858,2026-08-06T01:40:00.0000000Z
2026-08-05T17:59:24.483368+00:00,2026-08-05,Casey Mize,SD,4.5,+102,-131,34479857,2026-08-06T01:40:00.0000000Z
2026-08-05T17:59:24.483368+00:00,2026-08-05,Mitch Bratt,ARI,3.5,+128,-164,34479857,2026-08-06T01:40:00.0000000Z
2026-08-05T19:23:06.308306+00:00,2026-08-05,Reid Detmers,LAA,7.5,+119,-151,34479827,2026-08-05T22:35:00.0000000Z
2026-08-05T19:23:06.308306+00:00,2026-08-05,Trevor Rogers,BAL,5.5,-124,-103,34479827,2026-08-05T22:35:00.0000000Z
2026-08-05T19:23:06.308306+00:00,2026-08-05,Andrew Painter,PHI,4.5,+129,-164,34479834,2026-08-05T22:40:00.0000000Z
2026-08-05T19:23:06.308306+00:00,2026-08-05,Jake Irvin,WSH,3.5,-127,+100,34479834,2026-08-05T22:40:00.0000000Z
2026-08-05T19:23:06.308306+00:00,2026-08-05,Christian Scott,NYM,5.5,+118,-150,34479832,2026-08-05T22:40:00.0000000Z
2026-08-05T19:23:06.308306+00:00,2026-08-05,Tanner Bibee,CLE,4.5,-122,-104,34479832,2026-08-05T22:40:00.0000000Z
2026-08-05T19:23:06.308306+00:00,2026-08-05,Jacob Lopez,OAK,5.5,+122,-156,34479831,2026-08-05T22:40:00.0000000Z
2026-08-05T19:23:06.308306+00:00,2026-08-05,Rhett Lowder,CIN,4.5,+120,-153,34479831,2026-08-05T22:40:00.0000000Z
2026-08-05T19:23:06.308306+00:00,2026-08-05,Will Warren,NYY,4.5,-114,-112,34479835,2026-08-05T23:05:00.0000000Z
2026-08-05T19:23:06.308306+00:00,2026-08-05,Andre Pallante,STL,4.5,+102,-130,34479835,2026-08-05T23:05:00.0000000Z
2026-08-05T19:23:06.308306+00:00,2026-08-05,Sean Burke,CWS,6.5,+116,-148,34479836,2026-08-05T23:10:00.0000000Z
2026-08-05T19:23:06.308306+00:00,2026-08-05,Sonny Gray,BOS,5.5,+106,-136,34479836,2026-08-05T23:10:00.0000000Z
