captured_at,date,pitcher_name,team,milestone,odds,event_id,start_time_utc
2026-09-01T16:16:02.864174+00:00,2026-09-01,Nick Lodolo,CIN,2,-2600,34599434,2026-09-01T22:40:00.0000000Z
2026-09-01T16:16:02.864174+00:00,2026-09-01,Nick Lodolo,CIN,3,-600,34599434,2026-09-01T22:40:00.0000000Z
2026-09-01T16:16:02.864174+00:00,2026-09-01,Nick Lodolo,CIN,4,-224,34599434,2026-09-01T22:40:00.0000000Z
2026-09-01T16:16:02.864174+00:00,2026-09-01,Nick Lodolo,CIN,5,+105,34599434,2026-09-01T22:40:00.0000000Z
2026-09-01T16:16:02.864174+00:00,2026-09-01,Nick Lodolo,CIN,6,+228,34599434,2026-09-01T22:40:00.0000000Z
2026-09-01T16:16:02.864174+00:00,2026-09-01,Nick Lodolo,CIN,7,+492,34599434,2026-09-01T22:40:00.0000000Z
2026-09-01T16:16:02.864174+00:00,2026-09-01,Nick Lodolo,CIN,8,+1060,34599434,2026-09-01T22:40:00.0000000Z
2026-09-01T16:16:02.864174+00:00,2026-09-01,Randy Vasquez,SD,2,-840,34599434,2026-09-01T22:40:00.0000000Z
2026-09-01T16:16:02.864174+00:00,2026-09-01,Randy Vasquez,SD,3,-243,34599434,2026-09-01T22:40:00.0000000Z
2026-09-01T16:16:02.864174+00:00,2026-09-01,Randy Vasquez,SD,4,+103,34599434,2026-09-01T22:40:00.0000000Z
2026-09-01T16:16:02.864174+00:00,2026-09-01,Randy Vasquez,SD,5,+243,34599434,2026-09-01T22:40:00.0000000Z
2026-09-01T16:16:02.864174+00:00,2026-09-01,Randy Vasquez,SD,6,+548,34599434,2026-09-01T22:40:00.0000000Z
2026-09-01T16:16:02.864174+00:00,2026-09-01,Randy Vasquez,SD,7,+1200,34599434,2026-09-01T22:40:00.0000000Z
2026-09-01T16:16:02.864174+00:00,2026-09-01,Gavin Williams,CLE,4,-1040,34599439,2026-09-01T22:40:00.0000000Z
2026-09-01T16:16:02.864174+00:00,2026-09-01,Gavin Williams,CLE,5,-393,34599439,2026-09-01T22:40:00.0000000Z
2026-09-01T16:16:02.864174+00:00,2026-09-01,Gavin Williams,CLE,6,-176,34599439,2026-09-01T22:40:00.0000000Z
2026-09-01T16:16:02.864174+00:00,2026-09-01,Gavin Williams,CLE,7,+118,34599439,2026-09-01T22:40:00.0000000Z
2026-09-01T16:16:02.864174+00:00,2026-09-01,Gavin Williams,CLE,8,+238,34599439,2026-09-01T22:40:00.0000000Z
2026-09-01T16:16:02.864174+00:00,2026-09-01,Gavin Williams,CLE,9,+480,34599439,2026-09-01T22:40:00.0000000Z
2026-09-01T16:16:02.864174+00:00,2026-09-01,Gavin Williams,CLE,10,+1000,34599439,2026-09-01T22:40:00.0000000Z
