captured_at,date,pitcher_name,team,milestone,odds,event_id,start_time_utc
2026-08-11T16:16:09.150569+00:00,2026-08-11,Paul Skenes,PIT,4,-2700,34503122,2026-08-11T22:40:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Paul Skenes,PIT,5,-810,34503122,2026-08-11T22:40:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Paul Skenes,PIT,6,-331,34503122,2026-08-11T22:40:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Paul Skenes,PIT,7,-155,34503122,2026-08-11T22:40:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Paul Skenes,PIT,8,+129,34503122,2026-08-11T22:40:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Paul Skenes,PIT,9,+252,34503122,2026-08-11T22:40:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Paul Skenes,PIT,10,+506,34503122,2026-08-11T22:40:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Paul Skenes,PIT,11,+1020,34503122,2026-08-11T22:40:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Eury Perez,MIA,4,-1280,34503122,2026-08-11T22:40:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Eury Perez,MIA,5,-459,34503122,2026-08-11T22:40:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Eury Perez,MIA,6,-207,34503122,2026-08-11T22:40:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Eury Perez,MIA,7,-102,34503122,2026-08-11T22:40:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Eury Perez,MIA,8,+191,34503122,2026-08-11T22:40:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Eury Perez,MIA,9,+371,34503122,2026-08-11T22:40:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Eury Perez,MIA,10,+720,34503122,2026-08-11T22:40:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Eury Perez,MIA,11,+1400,34503122,2026-08-11T22:40:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Tanner Bibee,CLE,3,-780,34503121,2026-08-11T22:40:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Tanner Bibee,CLE,4,-271,34503121,2026-08-11T22:40:00.0000000Z
2026-08-11T16:16:09.150569+00:00,2026-08-11,Tanner Bibee,CLE,5,-117,34503121,2026-08-11T22:40:00.0000000Z
