captured_at,date,event_id,event_name,start_time_utc,home_team,away_team,market,side,line,odds
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604086,SD Padres @ CIN Reds,2026-09-02T16:40:00.0000000Z,CIN,SD,Moneyline,SD Padres,,-150
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604086,SD Padres @ CIN Reds,2026-09-02T16:40:00.0000000Z,CIN,SD,Moneyline,CIN Reds,,+124
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604086,SD Padres @ CIN Reds,2026-09-02T16:40:00.0000000Z,CIN,SD,Run Line,SD Padres,-1.5,+104
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604086,SD Padres @ CIN Reds,2026-09-02T16:40:00.0000000Z,CIN,SD,Run Line,CIN Reds,1.5,-125
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604086,SD Padres @ CIN Reds,2026-09-02T16:40:00.0000000Z,CIN,SD,Total,Over,9.5,-105
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604086,SD Padres @ CIN Reds,2026-09-02T16:40:00.0000000Z,CIN,SD,Total,Under,9.5,-115
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604087,ATL Braves @ WAS Nationals,2026-09-02T17:05:00.0000000Z,WSH,ATL,Moneyline,ATL Braves,,-162
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604087,ATL Braves @ WAS Nationals,2026-09-02T17:05:00.0000000Z,WSH,ATL,Moneyline,WAS Nationals,,+134
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604087,ATL Braves @ WAS Nationals,2026-09-02T17:05:00.0000000Z,WSH,ATL,Run Line,ATL Braves,-1.5,+100
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604087,ATL Braves @ WAS Nationals,2026-09-02T17:05:00.0000000Z,WSH,ATL,Run Line,WAS Nationals,1.5,-120
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604087,ATL Braves @ WAS Nationals,2026-09-02T17:05:00.0000000Z,WSH,ATL,Total,Over,9.5,+101
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604087,ATL Braves @ WAS Nationals,2026-09-02T17:05:00.0000000Z,WSH,ATL,Total,Under,9.5,-122
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604088,Athletics @ TEX Rangers,2026-09-02T18:35:00.0000000Z,TEX,OAK,Moneyline,Athletics,,+138
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604088,Athletics @ TEX Rangers,2026-09-02T18:35:00.0000000Z,TEX,OAK,Moneyline,TEX Rangers,,-167
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604088,Athletics @ TEX Rangers,2026-09-02T18:35:00.0000000Z,TEX,OAK,Run Line,Athletics,1.5,-157
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604088,Athletics @ TEX Rangers,2026-09-02T18:35:00.0000000Z,TEX,OAK,Run Line,TEX Rangers,-1.5,+130
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604088,Athletics @ TEX Rangers,2026-09-02T18:35:00.0000000Z,TEX,OAK,Total,Over,8,-102
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604088,Athletics @ TEX Rangers,2026-09-02T18:35:00.0000000Z,TEX,OAK,Total,Under,8,-118
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604090,BAL Orioles @ COL Rockies,2026-09-02T19:10:00.0000000Z,COL,BAL,Moneyline,BAL Orioles,,-167
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604090,BAL Orioles @ COL Rockies,2026-09-02T19:10:00.0000000Z,COL,BAL,Moneyline,COL Rockies,,+138
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604090,BAL Orioles @ COL Rockies,2026-09-02T19:10:00.0000000Z,COL,BAL,Run Line,BAL Orioles,-1.5,-107
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604090,BAL Orioles @ COL Rockies,2026-09-02T19:10:00.0000000Z,COL,BAL,Run Line,COL Rockies,1.5,-112
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604090,BAL Orioles @ COL Rockies,2026-09-02T19:10:00.0000000Z,COL,BAL,Total,Over,11,-120
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604090,BAL Orioles @ COL Rockies,2026-09-02T19:10:00.0000000Z,COL,BAL,Total,Under,11,+100
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604091,PHI Phillies @ ARI Diamondbacks,2026-09-02T19:40:00.0000000Z,ARI,PHI,Moneyline,PHI Phillies,,-115
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604091,PHI Phillies @ ARI Diamondbacks,2026-09-02T19:40:00.0000000Z,ARI,PHI,Moneyline,ARI Diamondbacks,,-104
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604091,PHI Phillies @ ARI Diamondbacks,2026-09-02T19:40:00.0000000Z,ARI,PHI,Run Line,PHI Phillies,-1.5,+134
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604091,PHI Phillies @ ARI Diamondbacks,2026-09-02T19:40:00.0000000Z,ARI,PHI,Run Line,ARI Diamondbacks,1.5,-162
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604091,PHI Phillies @ ARI Diamondbacks,2026-09-02T19:40:00.0000000Z,ARI,PHI,Total,Over,9,-119
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604091,PHI Phillies @ ARI Diamondbacks,2026-09-02T19:40:00.0000000Z,ARI,PHI,Total,Under,9,-101
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604092,SEA Mariners @ BOS Red Sox,2026-09-02T20:10:00.0000000Z,BOS,SEA,Moneyline,SEA Mariners,,+114
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604092,SEA Mariners @ BOS Red Sox,2026-09-02T20:10:00.0000000Z,BOS,SEA,Moneyline,BOS Red Sox,,-137
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604092,SEA Mariners @ BOS Red Sox,2026-09-02T20:10:00.0000000Z,BOS,SEA,Run Line,SEA Mariners,1.5,-186
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604092,SEA Mariners @ BOS Red Sox,2026-09-02T20:10:00.0000000Z,BOS,SEA,Run Line,BOS Red Sox,-1.5,+153
2026-09-02T13:01:26.922937+00:00,2026-09-02,34604092,SEA Mariners @ BOS Red Sox,2026-09-02T20:10:00.0000000Z,BOS,SEA,Total,Over,8.5,-110
