captured_at,date,event_id,event_name,start_time_utc,home_team,away_team,market,side,line,odds
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635031,CLE Guardians @ BAL Orioles,2026-09-08T22:35:00.0000000Z,BAL,CLE,Moneyline,CLE Guardians,,+105
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635031,CLE Guardians @ BAL Orioles,2026-09-08T22:35:00.0000000Z,BAL,CLE,Moneyline,BAL Orioles,,-126
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635031,CLE Guardians @ BAL Orioles,2026-09-08T22:35:00.0000000Z,BAL,CLE,Run Line,CLE Guardians,1.5,-195
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635031,CLE Guardians @ BAL Orioles,2026-09-08T22:35:00.0000000Z,BAL,CLE,Run Line,BAL Orioles,-1.5,+160
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635031,CLE Guardians @ BAL Orioles,2026-09-08T22:35:00.0000000Z,BAL,CLE,Total,Over,8.5,-109
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635031,CLE Guardians @ BAL Orioles,2026-09-08T22:35:00.0000000Z,BAL,CLE,Total,Under,8.5,-110
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635032,MIN Twins @ DET Tigers,2026-09-08T22:40:00.0000000Z,DET,MIN,Moneyline,MIN Twins,,+119
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635032,MIN Twins @ DET Tigers,2026-09-08T22:40:00.0000000Z,DET,MIN,Moneyline,DET Tigers,,-143
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635032,MIN Twins @ DET Tigers,2026-09-08T22:40:00.0000000Z,DET,MIN,Run Line,MIN Twins,1.5,-175
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635032,MIN Twins @ DET Tigers,2026-09-08T22:40:00.0000000Z,DET,MIN,Run Line,DET Tigers,-1.5,+144
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635032,MIN Twins @ DET Tigers,2026-09-08T22:40:00.0000000Z,DET,MIN,Total,Over,8,-118
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635032,MIN Twins @ DET Tigers,2026-09-08T22:40:00.0000000Z,DET,MIN,Total,Under,8,-102
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635033,NY Mets @ MIA Marlins,2026-09-08T22:40:00.0000000Z,MIA,NYM,Moneyline,NY Mets,,+110
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635033,NY Mets @ MIA Marlins,2026-09-08T22:40:00.0000000Z,MIA,NYM,Moneyline,MIA Marlins,,-132
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635033,NY Mets @ MIA Marlins,2026-09-08T22:40:00.0000000Z,MIA,NYM,Run Line,NY Mets,1.5,-186
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635033,NY Mets @ MIA Marlins,2026-09-08T22:40:00.0000000Z,MIA,NYM,Run Line,MIA Marlins,-1.5,+153
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635033,NY Mets @ MIA Marlins,2026-09-08T22:40:00.0000000Z,MIA,NYM,Total,Over,8,-110
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635033,NY Mets @ MIA Marlins,2026-09-08T22:40:00.0000000Z,MIA,NYM,Total,Under,8,-110
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635034,HOU Astros @ PHI Phillies,2026-09-08T22:40:00.0000000Z,PHI,HOU,Moneyline,HOU Astros,,+119
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635034,HOU Astros @ PHI Phillies,2026-09-08T22:40:00.0000000Z,PHI,HOU,Moneyline,PHI Phillies,,-144
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635034,HOU Astros @ PHI Phillies,2026-09-08T22:40:00.0000000Z,PHI,HOU,Run Line,HOU Astros,1.5,-171
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635034,HOU Astros @ PHI Phillies,2026-09-08T22:40:00.0000000Z,PHI,HOU,Run Line,PHI Phillies,-1.5,+141
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635034,HOU Astros @ PHI Phillies,2026-09-08T22:40:00.0000000Z,PHI,HOU,Total,Over,8.5,-115
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635034,HOU Astros @ PHI Phillies,2026-09-08T22:40:00.0000000Z,PHI,HOU,Total,Under,8.5,-105
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635035,LA Angels @ BOS Red Sox,2026-09-08T22:45:00.0000000Z,BOS,LAA,Moneyline,LA Angels,,+120
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635035,LA Angels @ BOS Red Sox,2026-09-08T22:45:00.0000000Z,BOS,LAA,Moneyline,BOS Red Sox,,-145
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635035,LA Angels @ BOS Red Sox,2026-09-08T22:45:00.0000000Z,BOS,LAA,Run Line,LA Angels,1.5,-175
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635035,LA Angels @ BOS Red Sox,2026-09-08T22:45:00.0000000Z,BOS,LAA,Run Line,BOS Red Sox,-1.5,+144
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635035,LA Angels @ BOS Red Sox,2026-09-08T22:45:00.0000000Z,BOS,LAA,Total,Over,7.5,-118
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635035,LA Angels @ BOS Red Sox,2026-09-08T22:45:00.0000000Z,BOS,LAA,Total,Under,7.5,-102
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635036,COL Rockies @ NY Yankees,2026-09-08T23:05:00.0000000Z,NYY,COL,Moneyline,COL Rockies,,+279
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635036,COL Rockies @ NY Yankees,2026-09-08T23:05:00.0000000Z,NYY,COL,Moneyline,NY Yankees,,-358
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635036,COL Rockies @ NY Yankees,2026-09-08T23:05:00.0000000Z,NYY,COL,Run Line,COL Rockies,1.5,+128
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635036,COL Rockies @ NY Yankees,2026-09-08T23:05:00.0000000Z,NYY,COL,Run Line,NY Yankees,-1.5,-155
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635036,COL Rockies @ NY Yankees,2026-09-08T23:05:00.0000000Z,NYY,COL,Total,Over,8,-110
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635036,COL Rockies @ NY Yankees,2026-09-08T23:05:00.0000000Z,NYY,COL,Total,Under,8,-110
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635037,TB Rays @ ATL Braves,2026-09-08T23:15:00.0000000Z,ATL,TB,Moneyline,TB Rays,,-103
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635037,TB Rays @ ATL Braves,2026-09-08T23:15:00.0000000Z,ATL,TB,Moneyline,ATL Braves,,-117
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635037,TB Rays @ ATL Braves,2026-09-08T23:15:00.0000000Z,ATL,TB,Run Line,TB Rays,-1.5,+165
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635037,TB Rays @ ATL Braves,2026-09-08T23:15:00.0000000Z,ATL,TB,Run Line,ATL Braves,1.5,-201
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635037,TB Rays @ ATL Braves,2026-09-08T23:15:00.0000000Z,ATL,TB,Total,Over,8,-119
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635037,TB Rays @ ATL Braves,2026-09-08T23:15:00.0000000Z,ATL,TB,Total,Under,8,-101
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635038,PIT Pirates @ CHI White Sox,2026-09-08T23:40:00.0000000Z,CWS,PIT,Moneyline,PIT Pirates,,+123
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635038,PIT Pirates @ CHI White Sox,2026-09-08T23:40:00.0000000Z,CWS,PIT,Moneyline,CHI White Sox,,-149
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635038,PIT Pirates @ CHI White Sox,2026-09-08T23:40:00.0000000Z,CWS,PIT,Run Line,PIT Pirates,1.5,-171
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635038,PIT Pirates @ CHI White Sox,2026-09-08T23:40:00.0000000Z,CWS,PIT,Run Line,CHI White Sox,-1.5,+141
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635038,PIT Pirates @ CHI White Sox,2026-09-08T23:40:00.0000000Z,CWS,PIT,Total,Over,8.5,-106
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635038,PIT Pirates @ CHI White Sox,2026-09-08T23:40:00.0000000Z,CWS,PIT,Total,Under,8.5,-113
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635039,ARI Diamondbacks @ KC Royals,2026-09-08T23:40:00.0000000Z,KC,ARI,Moneyline,ARI Diamondbacks,,-120
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635039,ARI Diamondbacks @ KC Royals,2026-09-08T23:40:00.0000000Z,KC,ARI,Moneyline,KC Royals,,-101
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635039,ARI Diamondbacks @ KC Royals,2026-09-08T23:40:00.0000000Z,KC,ARI,Run Line,ARI Diamondbacks,-1.5,+135
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635039,ARI Diamondbacks @ KC Royals,2026-09-08T23:40:00.0000000Z,KC,ARI,Run Line,KC Royals,1.5,-163
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635039,ARI Diamondbacks @ KC Royals,2026-09-08T23:40:00.0000000Z,KC,ARI,Total,Over,9,-117
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635039,ARI Diamondbacks @ KC Royals,2026-09-08T23:40:00.0000000Z,KC,ARI,Total,Under,9,-103
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635040,CHI Cubs @ MIL Brewers,2026-09-08T23:40:00.0000000Z,MIL,CHC,Moneyline,CHI Cubs,,+179
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635040,CHI Cubs @ MIL Brewers,2026-09-08T23:40:00.0000000Z,MIL,CHC,Moneyline,MIL Brewers,,-219
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635040,CHI Cubs @ MIL Brewers,2026-09-08T23:40:00.0000000Z,MIL,CHC,Run Line,CHI Cubs,1.5,-122
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635040,CHI Cubs @ MIL Brewers,2026-09-08T23:40:00.0000000Z,MIL,CHC,Run Line,MIL Brewers,-1.5,+101
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635040,CHI Cubs @ MIL Brewers,2026-09-08T23:40:00.0000000Z,MIL,CHC,Total,Over,7.5,+100
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635040,CHI Cubs @ MIL Brewers,2026-09-08T23:40:00.0000000Z,MIL,CHC,Total,Under,7.5,-120
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635042,TOR Blue Jays @ Athletics,2026-09-09T01:40:00.0000000Z,OAK,TOR,Moneyline,TOR Blue Jays,,-187
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635042,TOR Blue Jays @ Athletics,2026-09-09T01:40:00.0000000Z,OAK,TOR,Moneyline,Athletics,,+153
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635042,TOR Blue Jays @ Athletics,2026-09-09T01:40:00.0000000Z,OAK,TOR,Run Line,TOR Blue Jays,-1.5,-114
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635042,TOR Blue Jays @ Athletics,2026-09-09T01:40:00.0000000Z,OAK,TOR,Run Line,Athletics,1.5,-105
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635042,TOR Blue Jays @ Athletics,2026-09-09T01:40:00.0000000Z,OAK,TOR,Total,Over,9.5,-109
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635042,TOR Blue Jays @ Athletics,2026-09-09T01:40:00.0000000Z,OAK,TOR,Total,Under,9.5,-110
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635043,WAS Nationals @ SD Padres,2026-09-09T01:40:00.0000000Z,SD,WSH,Moneyline,WAS Nationals,,+158
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635043,WAS Nationals @ SD Padres,2026-09-09T01:40:00.0000000Z,SD,WSH,Moneyline,SD Padres,,-193
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635043,WAS Nationals @ SD Padres,2026-09-09T01:40:00.0000000Z,SD,WSH,Run Line,WAS Nationals,1.5,-136
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635043,WAS Nationals @ SD Padres,2026-09-09T01:40:00.0000000Z,SD,WSH,Run Line,SD Padres,-1.5,+113
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635043,WAS Nationals @ SD Padres,2026-09-09T01:40:00.0000000Z,SD,WSH,Total,Over,8,-105
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635043,WAS Nationals @ SD Padres,2026-09-09T01:40:00.0000000Z,SD,WSH,Total,Under,8,-114
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635046,TEX Rangers @ SEA Mariners,2026-09-09T01:40:00.0000000Z,SEA,TEX,Moneyline,TEX Rangers,,+113
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635046,TEX Rangers @ SEA Mariners,2026-09-09T01:40:00.0000000Z,SEA,TEX,Moneyline,SEA Mariners,,-136
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635046,TEX Rangers @ SEA Mariners,2026-09-09T01:40:00.0000000Z,SEA,TEX,Run Line,TEX Rangers,1.5,-186
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635046,TEX Rangers @ SEA Mariners,2026-09-09T01:40:00.0000000Z,SEA,TEX,Run Line,SEA Mariners,-1.5,+153
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635046,TEX Rangers @ SEA Mariners,2026-09-09T01:40:00.0000000Z,SEA,TEX,Total,Over,8,-108
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635046,TEX Rangers @ SEA Mariners,2026-09-09T01:40:00.0000000Z,SEA,TEX,Total,Under,8,-112
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635050,STL Cardinals @ SF Giants,2026-09-09T01:45:00.0000000Z,SF,STL,Moneyline,STL Cardinals,,-108
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635050,STL Cardinals @ SF Giants,2026-09-09T01:45:00.0000000Z,SF,STL,Moneyline,SF Giants,,-111
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635050,STL Cardinals @ SF Giants,2026-09-09T01:45:00.0000000Z,SF,STL,Run Line,STL Cardinals,-1.5,+154
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635050,STL Cardinals @ SF Giants,2026-09-09T01:45:00.0000000Z,SF,STL,Run Line,SF Giants,1.5,-188
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635050,STL Cardinals @ SF Giants,2026-09-09T01:45:00.0000000Z,SF,STL,Total,Over,7.5,-118
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635050,STL Cardinals @ SF Giants,2026-09-09T01:45:00.0000000Z,SF,STL,Total,Under,7.5,-102
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635053,CIN Reds @ LA Dodgers,2026-09-09T02:10:00.0000000Z,LAD,CIN,Moneyline,CIN Reds,,+266
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635053,CIN Reds @ LA Dodgers,2026-09-09T02:10:00.0000000Z,LAD,CIN,Moneyline,LA Dodgers,,-339
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635053,CIN Reds @ LA Dodgers,2026-09-09T02:10:00.0000000Z,LAD,CIN,Run Line,CIN Reds,1.5,+120
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635053,CIN Reds @ LA Dodgers,2026-09-09T02:10:00.0000000Z,LAD,CIN,Run Line,LA Dodgers,-1.5,-144
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635053,CIN Reds @ LA Dodgers,2026-09-09T02:10:00.0000000Z,LAD,CIN,Total,Over,8,-115
2026-09-08T13:01:54.795257+00:00,2026-09-08,34635053,CIN Reds @ LA Dodgers,2026-09-09T02:10:00.0000000Z,LAD,CIN,Total,Under,8,-105
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635031,CLE Guardians @ BAL Orioles,2026-09-08T22:35:00.0000000Z,BAL,CLE,Moneyline,CLE Guardians,,+102
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635031,CLE Guardians @ BAL Orioles,2026-09-08T22:35:00.0000000Z,BAL,CLE,Moneyline,BAL Orioles,,-123
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635031,CLE Guardians @ BAL Orioles,2026-09-08T22:35:00.0000000Z,BAL,CLE,Run Line,CLE Guardians,1.5,-205
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635031,CLE Guardians @ BAL Orioles,2026-09-08T22:35:00.0000000Z,BAL,CLE,Run Line,BAL Orioles,-1.5,+168
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635031,CLE Guardians @ BAL Orioles,2026-09-08T22:35:00.0000000Z,BAL,CLE,Total,Over,8.5,-104
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635031,CLE Guardians @ BAL Orioles,2026-09-08T22:35:00.0000000Z,BAL,CLE,Total,Under,8.5,-115
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635032,MIN Twins @ DET Tigers,2026-09-08T22:40:00.0000000Z,DET,MIN,Moneyline,MIN Twins,,+114
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635032,MIN Twins @ DET Tigers,2026-09-08T22:40:00.0000000Z,DET,MIN,Moneyline,DET Tigers,,-137
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635032,MIN Twins @ DET Tigers,2026-09-08T22:40:00.0000000Z,DET,MIN,Run Line,MIN Twins,1.5,-181
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635032,MIN Twins @ DET Tigers,2026-09-08T22:40:00.0000000Z,DET,MIN,Run Line,DET Tigers,-1.5,+149
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635032,MIN Twins @ DET Tigers,2026-09-08T22:40:00.0000000Z,DET,MIN,Total,Over,8,-115
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635032,MIN Twins @ DET Tigers,2026-09-08T22:40:00.0000000Z,DET,MIN,Total,Under,8,-105
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635033,NY Mets @ MIA Marlins,2026-09-08T22:40:00.0000000Z,MIA,NYM,Moneyline,NY Mets,,+105
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635033,NY Mets @ MIA Marlins,2026-09-08T22:40:00.0000000Z,MIA,NYM,Moneyline,MIA Marlins,,-127
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635033,NY Mets @ MIA Marlins,2026-09-08T22:40:00.0000000Z,MIA,NYM,Run Line,NY Mets,1.5,-197
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635033,NY Mets @ MIA Marlins,2026-09-08T22:40:00.0000000Z,MIA,NYM,Run Line,MIA Marlins,-1.5,+161
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635033,NY Mets @ MIA Marlins,2026-09-08T22:40:00.0000000Z,MIA,NYM,Total,Over,8,-116
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635033,NY Mets @ MIA Marlins,2026-09-08T22:40:00.0000000Z,MIA,NYM,Total,Under,8,-104
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635034,HOU Astros @ PHI Phillies,2026-09-08T22:40:00.0000000Z,PHI,HOU,Moneyline,HOU Astros,,+119
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635034,HOU Astros @ PHI Phillies,2026-09-08T22:40:00.0000000Z,PHI,HOU,Moneyline,PHI Phillies,,-143
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635034,HOU Astros @ PHI Phillies,2026-09-08T22:40:00.0000000Z,PHI,HOU,Run Line,HOU Astros,1.5,-171
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635034,HOU Astros @ PHI Phillies,2026-09-08T22:40:00.0000000Z,PHI,HOU,Run Line,PHI Phillies,-1.5,+141
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635034,HOU Astros @ PHI Phillies,2026-09-08T22:40:00.0000000Z,PHI,HOU,Total,Over,8.5,-117
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635034,HOU Astros @ PHI Phillies,2026-09-08T22:40:00.0000000Z,PHI,HOU,Total,Under,8.5,-103
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635035,LA Angels @ BOS Red Sox,2026-09-08T22:45:00.0000000Z,BOS,LAA,Moneyline,LA Angels,,+123
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635035,LA Angels @ BOS Red Sox,2026-09-08T22:45:00.0000000Z,BOS,LAA,Moneyline,BOS Red Sox,,-149
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635035,LA Angels @ BOS Red Sox,2026-09-08T22:45:00.0000000Z,BOS,LAA,Run Line,LA Angels,1.5,-181
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635035,LA Angels @ BOS Red Sox,2026-09-08T22:45:00.0000000Z,BOS,LAA,Run Line,BOS Red Sox,-1.5,+149
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635035,LA Angels @ BOS Red Sox,2026-09-08T22:45:00.0000000Z,BOS,LAA,Total,Over,7.5,-116
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635035,LA Angels @ BOS Red Sox,2026-09-08T22:45:00.0000000Z,BOS,LAA,Total,Under,7.5,-104
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635036,COL Rockies @ NY Yankees,2026-09-08T23:05:00.0000000Z,NYY,COL,Moneyline,COL Rockies,,+267
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635036,COL Rockies @ NY Yankees,2026-09-08T23:05:00.0000000Z,NYY,COL,Moneyline,NY Yankees,,-341
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635036,COL Rockies @ NY Yankees,2026-09-08T23:05:00.0000000Z,NYY,COL,Run Line,COL Rockies,1.5,+125
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635036,COL Rockies @ NY Yankees,2026-09-08T23:05:00.0000000Z,NYY,COL,Run Line,NY Yankees,-1.5,-150
2026-09-08T15:00:52.532461+00:00,2026-09-08,34635036,COL Rockies @ NY Yankees,2026-09-08T23:05:00.0000000Z,NYY,COL,Total,Over,8,-107
