captured_at,date,pitcher_name,team,line,over_odds,under_odds,event_id,start_time_utc
2026-08-12T16:16:16.878872+00:00,2026-08-12,Zebby Matthews,MIN,5.5,-102,-124,34509120,2026-08-12T17:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Shane Baz,BAL,4.5,-128,+101,34509120,2026-08-12T17:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Zack Wheeler,PHI,5.5,-159,+124,34509121,2026-08-12T18:15:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Kyle Leahy,STL,4.5,+133,-170,34509121,2026-08-12T18:15:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Drew Rasmussen,TB,5.5,+108,-138,34509122,2026-08-12T19:05:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Jack Perkins,OAK,3.5,-150,+117,34509122,2026-08-12T19:05:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Merrill Kelly,ARI,4.5,-144,+113,34509123,2026-08-12T19:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Ryan Feltner,COL,3.5,+126,-161,34509123,2026-08-12T19:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Adrian Houser,SF,3.5,+130,-166,34509124,2026-08-12T19:45:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Robbie Ray,SD,5.5,+125,-160,34509125,2026-08-12T20:10:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Dustin May,MIL,4.5,-131,+102,34509125,2026-08-12T20:10:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Foster Griffin,CLE,4.5,-163,+127,34509134,2026-08-12T22:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Framber Valdez,DET,4.5,-105,-122,34509134,2026-08-12T22:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Janson Junk,MIA,4.5,+118,-150,34509135,2026-08-12T22:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Carmen Mlodzinski,PIT,3.5,-120,-106,34509135,2026-08-12T22:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,David Peterson,CHC,4.5,+103,-131,34509136,2026-08-12T22:45:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Bryce Miller,SEA,5.5,-106,-120,34509137,2026-08-12T23:05:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Will Warren,NYY,4.5,-144,+113,34509137,2026-08-12T23:05:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Jose Soriano,TOR,5.5,+117,-149,34509138,2026-08-12T23:07:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Ranger Suarez,BOS,4.5,+108,-137,34509138,2026-08-12T23:07:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Tyler Mahle,ATL,5.5,+129,-165,34509139,2026-08-12T23:15:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Zac Thornton,NYM,3.5,-109,-116,34509139,2026-08-12T23:15:00.0000000Z
