captured_at,date,pitcher_name,team,milestone,odds,event_id,start_time_utc
2026-09-13T16:16:18.857181+00:00,2026-09-13,Andrew Painter,PHI,2,-2800,34658471,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Andrew Painter,PHI,3,-620,34658471,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Andrew Painter,PHI,4,-232,34658471,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Andrew Painter,PHI,5,+100,34658471,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Andrew Painter,PHI,6,+217,34658471,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Andrew Painter,PHI,7,+480,34658471,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Andrew Painter,PHI,8,+1000,34658471,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Grant Holmes,ATL,2,-890,34658471,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Grant Holmes,ATL,3,-256,34658471,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Grant Holmes,ATL,4,+101,34658471,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Grant Holmes,ATL,5,+238,34658471,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Grant Holmes,ATL,6,+566,34658471,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Grant Holmes,ATL,7,+1240,34658471,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Cam Schlittler,NYY,4,-3700,34658473,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Cam Schlittler,NYY,5,-970,34658473,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Cam Schlittler,NYY,6,-385,34658473,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Cam Schlittler,NYY,7,-178,34658473,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Cam Schlittler,NYY,8,+113,34658473,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Cam Schlittler,NYY,9,+220,34658473,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Cam Schlittler,NYY,10,+432,34658473,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Cam Schlittler,NYY,11,+850,34658473,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Cam Schlittler,NYY,12,+1640,34658473,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Christian Scott,NYM,3,-2900,34658473,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Christian Scott,NYM,4,-760,34658473,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Christian Scott,NYM,5,-294,34658473,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Christian Scott,NYM,6,-136,34658473,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Christian Scott,NYM,7,+151,34658473,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Christian Scott,NYM,8,+303,34658473,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Christian Scott,NYM,9,+600,34658473,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Christian Scott,NYM,10,+1180,34658473,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Grayson Rodriguez,LAA,3,-850,34658474,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Grayson Rodriguez,LAA,4,-302,34658474,2026-09-13T17:35:00.0000000Z
2026-09-13T16:16:18.857181+00:00,2026-09-13,Grayson Rodriguez,LAA,5,-127,34658474,2026-09-13T17:35:00.0000000Z
