captured_at,date,pitcher_name,team,line,over_odds,under_odds,event_id,start_time_utc
2026-08-18T16:16:08.617596+00:00,2026-08-18,Shane Baz,BAL,17.5,-109,-122,34534126,2026-08-18T22:35:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Carlos Rodon,NYY,12.5,+136,-182,34534126,2026-08-18T22:35:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Andrew Abbott,CIN,16.5,-124,-107,34534129,2026-08-18T22:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Kyle Leahy,STL,15.5,+124,-165,34534129,2026-08-18T22:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Foster Griffin,CLE,17.5,-148,+112,34534130,2026-08-18T22:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Carson Whisenhunt,SF,14.5,-195,+146,34534130,2026-08-18T22:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Zack Wheeler,PHI,17.5,-165,+124,34534131,2026-08-18T22:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Braxton Ashcraft,PIT,17.5,-104,-128,34534132,2026-08-18T22:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Keider Montero,DET,16.5,-103,-128,34534132,2026-08-18T22:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Nick Martinez,TB,17.5,-172,+129,34534133,2026-08-18T22:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Jose Soriano,TOR,17.5,+104,-139,34534133,2026-08-18T22:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Merrill Kelly,ARI,15.5,-132,+100,34534134,2026-08-18T23:10:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Ranger Suarez,BOS,15.5,-126,-105,34534134,2026-08-18T23:10:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Zac Thornton,NYM,15.5,-108,-123,34534135,2026-08-18T23:10:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Robbie Ray,SD,15.5,+108,-144,34534135,2026-08-18T23:10:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Jack Perkins,OAK,14.5,-157,+118,34534136,2026-08-18T23:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Bryce Miller,SEA,15.5,-130,-102,34534137,2026-08-18T23:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Kyle Harrison,MIL,15.5,-127,-104,34534137,2026-08-18T23:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Tyler Mahle,ATL,16.5,-112,-118,34534138,2026-08-18T23:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Zebby Matthews,MIN,15.5,-127,-104,34534138,2026-08-18T23:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Kevin Gausman,CHC,17.5,-136,+102,34534139,2026-08-19T00:05:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Cal Quantrill,TEX,15.5,+115,-153,34534142,2026-08-19T00:05:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Jackson Kent,WSH,13.5,-106,-125,34534142,2026-08-19T00:05:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Cristian Javier,HOU,15.5,+115,-153,34534144,2026-08-19T00:10:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,George Klassen,LAA,14.5,-143,+107,34534144,2026-08-19T00:10:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Eric Lauer,LAD,16.5,-130,-102,34534145,2026-08-19T00:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Ryan Feltner,COL,14.5,-187,+140,34534145,2026-08-19T00:40:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Shane Baz,BAL,17.5,-109,-122,34534126,2026-08-18T22:35:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Carlos Rodon,NYY,12.5,+136,-182,34534126,2026-08-18T22:35:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Andrew Abbott,CIN,16.5,-124,-107,34534129,2026-08-18T22:40:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Kyle Leahy,STL,15.5,+124,-165,34534129,2026-08-18T22:40:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Foster Griffin,CLE,17.5,-148,+112,34534130,2026-08-18T22:40:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Carson Whisenhunt,SF,14.5,-195,+146,34534130,2026-08-18T22:40:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Zack Wheeler,PHI,17.5,-165,+124,34534131,2026-08-18T22:40:00.0000000Z
