captured_at,date,pitcher_name,line,over_odds,under_odds,odds_source
2026-08-31T13:08:30.760250+00:00,2026-08-31,Michael King,5.5,-136,+106,live
2026-08-31T13:08:30.760250+00:00,2026-08-31,Brady Singer,4.5,+114,-146,live
2026-08-31T13:08:30.760250+00:00,2026-08-31,Ian Seymour,6.5,+112,-143,live
2026-08-31T13:08:30.760250+00:00,2026-08-31,Robert Stock,3.5,+119,-152,live
2026-08-31T13:08:30.760250+00:00,2026-08-31,Payton Tolle,7.5,+119,-152,live
2026-08-31T13:08:30.760250+00:00,2026-08-31,George Kirby,4.5,-124,-103,live
2026-08-31T13:08:30.760250+00:00,2026-08-31,Will Dion,3.5,-160,+125,live
2026-08-31T13:08:30.760250+00:00,2026-08-31,Ryan Gusto,3.5,-159,+124,live
2026-08-31T13:08:30.760250+00:00,2026-08-31,Kyle Harrison,5.5,+118,-151,live
2026-08-31T13:08:30.760250+00:00,2026-08-31,Clay Holmes,4.5,+127,-163,live
2026-08-31T13:08:30.760250+00:00,2026-08-31,Taj Bradley,5.5,-112,-114,live
2026-08-31T13:08:30.760250+00:00,2026-08-31,Jackson Jobe,3.5,-105,-121,live
2026-08-31T13:08:30.760250+00:00,2026-08-31,Jacob deGrom,6.5,-116,-110,live
2026-08-31T13:08:30.760250+00:00,2026-08-31,Gage Jump,5.5,-102,-125,live
2026-08-31T13:08:30.760250+00:00,2026-08-31,Peter Lambert,5.5,-102,-125,live
2026-08-31T13:08:30.760250+00:00,2026-08-31,Anthony Kay,4.5,+111,-141,live
2026-08-31T13:08:30.760250+00:00,2026-08-31,Tanner Gordon,4.5,-113,-113,live
2026-08-31T13:08:30.760250+00:00,2026-08-31,Walbert Urena,5.5,+104,-132,live
2026-08-31T13:08:30.760250+00:00,2026-08-31,Elmer Rodriguez,4.5,+125,-160,live
2026-08-31T13:08:30.760250+00:00,2026-08-31,Aaron Nola,4.5,-136,+106,live
2026-08-31T13:08:30.760250+00:00,2026-08-31,Brandon Pfaadt,3.5,-129,+101,live
2026-08-31T20:46:46.800006+00:00,2026-08-31,Bryce Elder,4.5,+111,-141,live
2026-08-31T20:46:46.800006+00:00,2026-08-31,Anthony Molina,2.5,-103,-124,live
2026-08-31T20:46:46.800006+00:00,2026-08-31,Michael King,5.5,-130,+102,live
2026-08-31T20:46:46.800006+00:00,2026-08-31,Brady Singer,4.5,+111,-141,live
2026-08-31T20:46:46.800006+00:00,2026-08-31,Ian Seymour,6.5,+124,-159,live
2026-08-31T20:46:46.800006+00:00,2026-08-31,Robert Stock,3.5,+117,-150,live
2026-08-31T20:46:46.800006+00:00,2026-08-31,Payton Tolle,6.5,-115,-111,live
2026-08-31T20:46:46.800006+00:00,2026-08-31,George Kirby,4.5,-110,-115,live
2026-08-31T20:46:46.800006+00:00,2026-08-31,Ryan Gusto,3.5,-135,+106,live
2026-08-31T20:46:46.800006+00:00,2026-08-31,Will Dion,3.5,-132,+104,live
2026-08-31T20:46:46.800006+00:00,2026-08-31,Kyle Harrison,5.5,+109,-139,live
2026-08-31T20:46:46.800006+00:00,2026-08-31,Clay Holmes,4.5,+119,-152,live
2026-08-31T20:46:46.800006+00:00,2026-08-31,Taj Bradley,5.5,-121,-105,live
2026-08-31T20:46:46.800006+00:00,2026-08-31,Jackson Jobe,3.5,-119,-107,live
2026-08-31T20:46:46.800006+00:00,2026-08-31,Jacob deGrom,6.5,-107,-120,live
2026-08-31T20:46:46.800006+00:00,2026-08-31,Gage Jump,5.5,-116,-110,live
2026-08-31T20:46:46.800006+00:00,2026-08-31,Peter Lambert,5.5,+101,-129,live
2026-08-31T20:46:46.800006+00:00,2026-08-31,Anthony Kay,4.5,+115,-146,live
2026-08-31T20:46:46.800006+00:00,2026-08-31,Tanner Gordon,4.5,-112,-114,live
2026-08-31T20:46:46.800006+00:00,2026-08-31,Cade Povich,4.5,+105,-134,live
2026-08-31T20:46:46.800006+00:00,2026-08-31,Walbert Urena,5.5,+105,-134,live
2026-08-31T20:46:46.800006+00:00,2026-08-31,Elmer Rodriguez,4.5,-103,-123,live
2026-08-31T20:46:46.800006+00:00,2026-08-31,Aaron Nola,4.5,-131,+103,live
2026-08-31T20:46:46.800006+00:00,2026-08-31,Brandon Pfaadt,3.5,-134,+105,live
