captured_at,date,pitcher_name,team,line,over_odds,under_odds,event_id,start_time_utc
2026-09-04T16:16:15.756319+00:00,2026-09-04,Keider Montero,DET,15.5,-127,-104,34616131,2026-09-04T18:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Logan Allen (CLE),CLE,11.5,-198,+148,34616131,2026-09-04T18:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Shane Drohan,MIL,15.5,+103,-137,34616141,2026-09-04T22:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Rhett Lowder,CIN,15.5,+119,-159,34616141,2026-09-04T22:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Cristopher Sanchez,PHI,18.5,+118,-157,34616142,2026-09-04T22:40:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Chris Sale,ATL,17.5,-173,+130,34616142,2026-09-04T22:40:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Jared Jones,PIT,14.5,-192,+144,34616143,2026-09-04T22:45:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Ryan Johnson (LAA),LAA,14.5,-117,-113,34616143,2026-09-04T22:45:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Shane Baz,BAL,16.5,-137,+103,34616144,2026-09-04T23:05:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Ranger Suarez,BOS,16.5,+102,-135,34616144,2026-09-04T23:05:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Shota Imanaga,CHC,15.5,-132,+100,34616145,2026-09-04T23:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Janson Junk,MIA,13.5,-134,+101,34616145,2026-09-04T23:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Nolan McLean,NYM,17.5,-160,+120,34616146,2026-09-04T23:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Matt Wilkinson,SF,15.5,+127,-170,34616146,2026-09-04T23:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Zebby Matthews,MIN,17.5,-105,-127,34616147,2026-09-04T23:40:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Erick Fedde,CWS,14.5,-194,+145,34616147,2026-09-04T23:40:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Nick Martinez,TB,17.5,-112,-119,34616148,2026-09-05T00:05:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Daniel Lynch,KC,12.5,-160,+120,34616207,2026-09-05T00:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Jameson Taillon,TOR,11.5,-187,+140,34616207,2026-09-05T00:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Merrill Kelly,ARI,16.5,-104,-128,34616152,2026-09-05T00:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Cristian Javier,HOU,14.5,-132,+100,34616152,2026-09-05T00:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Ryan Feltner,COL,15.5,-105,-127,34616243,2026-09-05T00:40:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Andre Pallante,STL,11.5,-175,+131,34616243,2026-09-05T00:40:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Walker Buehler,SD,15.5,+128,-171,34616285,2026-09-05T01:40:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Max Fried,NYY,12.5,-119,-111,34616285,2026-09-05T01:40:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Blake Snell,LAD,17.5,-159,+119,34616289,2026-09-05T02:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Jackson Kent,WSH,14.5,-153,+115,34616289,2026-09-05T02:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Logan Gilbert,SEA,18.5,+123,-164,34616291,2026-09-05T02:10:00.0000000Z
2026-09-04T16:16:15.756319+00:00,2026-09-04,Kade Morris,OAK,9.5,+130,-177,34616291,2026-09-05T02:10:00.0000000Z
2026-09-04T19:01:27.567787+00:00,2026-09-04,Keider Montero,DET,16.5,-102,-130,34616131,2026-09-04T19:15:00.0000000Z
2026-09-04T19:01:27.567787+00:00,2026-09-04,Logan Allen (CLE),CLE,12.5,+136,-181,34616131,2026-09-04T19:15:00.0000000Z
2026-09-04T19:01:27.567787+00:00,2026-09-04,Shane Drohan,MIL,15.5,+105,-140,34616141,2026-09-04T22:10:00.0000000Z
2026-09-04T19:01:27.567787+00:00,2026-09-04,Rhett Lowder,CIN,15.5,+119,-159,34616141,2026-09-04T22:10:00.0000000Z
2026-09-04T19:01:27.567787+00:00,2026-09-04,Chris Sale,ATL,17.5,-163,+122,34616142,2026-09-04T22:40:00.0000000Z
2026-09-04T19:01:27.567787+00:00,2026-09-04,Cristopher Sanchez,PHI,17.5,-149,+112,34616142,2026-09-04T22:40:00.0000000Z
2026-09-04T19:01:27.567787+00:00,2026-09-04,Jared Jones,PIT,14.5,-192,+144,34616143,2026-09-04T22:45:00.0000000Z
2026-09-04T19:01:27.567787+00:00,2026-09-04,Ryan Johnson (LAA),LAA,14.5,-113,-117,34616143,2026-09-04T22:45:00.0000000Z
2026-09-04T19:01:27.567787+00:00,2026-09-04,Shane Baz,BAL,16.5,-137,+103,34616144,2026-09-04T23:05:00.0000000Z
2026-09-04T19:01:27.567787+00:00,2026-09-04,Ranger Suarez,BOS,15.5,-130,-102,34616144,2026-09-04T23:05:00.0000000Z
2026-09-04T19:01:27.567787+00:00,2026-09-04,Shota Imanaga,CHC,15.5,-132,+100,34616145,2026-09-04T23:10:00.0000000Z
2026-09-04T19:01:27.567787+00:00,2026-09-04,Janson Junk,MIA,13.5,-120,-110,34616145,2026-09-04T23:10:00.0000000Z
2026-09-04T19:01:27.567787+00:00,2026-09-04,Nolan McLean,NYM,17.5,-167,+125,34616146,2026-09-04T23:10:00.0000000Z
2026-09-04T19:01:27.567787+00:00,2026-09-04,Matt Wilkinson,SF,15.5,+141,-189,34616146,2026-09-04T23:10:00.0000000Z
2026-09-04T19:01:27.567787+00:00,2026-09-04,Zebby Matthews,MIN,17.5,-105,-127,34616147,2026-09-04T23:40:00.0000000Z
2026-09-04T19:01:27.567787+00:00,2026-09-04,Erick Fedde,CWS,14.5,-194,+145,34616147,2026-09-04T23:40:00.0000000Z
2026-09-04T19:01:27.567787+00:00,2026-09-04,Nick Martinez,TB,17.5,-105,-126,34616148,2026-09-05T00:05:00.0000000Z
2026-09-04T19:01:27.567787+00:00,2026-09-04,Daniel Lynch,KC,12.5,-183,+137,34616207,2026-09-05T00:10:00.0000000Z
2026-09-04T19:01:27.567787+00:00,2026-09-04,Jameson Taillon,TOR,11.5,-188,+140,34616207,2026-09-05T00:10:00.0000000Z
2026-09-04T19:01:27.567787+00:00,2026-09-04,Merrill Kelly,ARI,16.5,+103,-137,34616152,2026-09-05T00:10:00.0000000Z
2026-09-04T19:01:27.567787+00:00,2026-09-04,Cristian Javier,HOU,14.5,-138,+104,34616152,2026-09-05T00:10:00.0000000Z
2026-09-04T19:01:27.567787+00:00,2026-09-04,Ryan Feltner,COL,15.5,-105,-127,34616243,2026-09-05T00:40:00.0000000Z
2026-09-04T19:01:27.567787+00:00,2026-09-04,Andre Pallante,STL,11.5,-172,+129,34616243,2026-09-05T00:40:00.0000000Z
2026-09-04T19:01:27.567787+00:00,2026-09-04,Walker Buehler,SD,14.5,-163,+122,34616285,2026-09-05T01:40:00.0000000Z
2026-09-04T19:01:27.567787+00:00,2026-09-04,Max Fried,NYY,12.5,-119,-111,34616285,2026-09-05T01:40:00.0000000Z
2026-09-04T19:01:27.567787+00:00,2026-09-04,Blake Snell,LAD,17.5,-157,+118,34616289,2026-09-05T02:10:00.0000000Z
2026-09-04T19:01:27.567787+00:00,2026-09-04,Jackson Kent,WSH,14.5,-153,+115,34616289,2026-09-05T02:10:00.0000000Z
2026-09-04T19:01:27.567787+00:00,2026-09-04,Logan Gilbert,SEA,18.5,+123,-164,34616291,2026-09-05T02:10:00.0000000Z
2026-09-04T19:01:27.567787+00:00,2026-09-04,Kade Morris,OAK,9.5,+119,-159,34616291,2026-09-05T02:10:00.0000000Z
2026-09-04T22:16:15.808725+00:00,2026-09-04,Cristopher Sanchez,PHI,18.5,+121,-162,34616142,2026-09-04T22:40:00.0000000Z
2026-09-04T22:16:15.808725+00:00,2026-09-04,Chris Sale,ATL,17.5,-173,+130,34616142,2026-09-04T22:40:00.0000000Z
2026-09-04T22:16:15.808725+00:00,2026-09-04,Jared Jones,PIT,14.5,-201,+150,34616143,2026-09-04T22:45:00.0000000Z
2026-09-04T22:16:15.808725+00:00,2026-09-04,Ryan Johnson (LAA),LAA,14.5,-128,-104,34616143,2026-09-04T22:45:00.0000000Z
2026-09-04T22:16:15.808725+00:00,2026-09-04,Shane Drohan,MIL,15.5,+105,-139,34616141,2026-09-04T23:00:00.0000000Z
2026-09-04T22:16:15.808725+00:00,2026-09-04,Rhett Lowder,CIN,15.5,+117,-156,34616141,2026-09-04T23:00:00.0000000Z
2026-09-04T22:16:15.808725+00:00,2026-09-04,Shane Baz,BAL,16.5,-127,-104,34616144,2026-09-04T23:05:00.0000000Z
2026-09-04T22:16:15.808725+00:00,2026-09-04,Ranger Suarez,BOS,15.5,-130,-102,34616144,2026-09-04T23:05:00.0000000Z
2026-09-04T22:16:15.808725+00:00,2026-09-04,Shota Imanaga,CHC,16.5,-127,-105,34616145,2026-09-04T23:10:00.0000000Z
2026-09-04T22:16:15.808725+00:00,2026-09-04,Janson Junk,MIA,14.5,+105,-139,34616145,2026-09-04T23:10:00.0000000Z
2026-09-04T22:16:15.808725+00:00,2026-09-04,Nolan McLean,NYM,17.5,-170,+128,34616146,2026-09-04T23:10:00.0000000Z
2026-09-04T22:16:15.808725+00:00,2026-09-04,Matt Wilkinson,SF,15.5,+141,-189,34616146,2026-09-04T23:10:00.0000000Z
2026-09-04T22:16:15.808725+00:00,2026-09-04,Foster Griffin,CLE,17.5,+101,-134,34616311,2026-09-04T23:15:00.0000000Z
2026-09-04T22:16:15.808725+00:00,2026-09-04,Zebby Matthews,MIN,17.5,-101,-131,34616147,2026-09-04T23:40:00.0000000Z
2026-09-04T22:16:15.808725+00:00,2026-09-04,Erick Fedde,CWS,14.5,-194,+145,34616147,2026-09-04T23:40:00.0000000Z
2026-09-04T22:16:15.808725+00:00,2026-09-04,Nick Martinez,TB,17.5,-101,-131,34616148,2026-09-05T00:05:00.0000000Z
2026-09-04T22:16:15.808725+00:00,2026-09-04,Daniel Lynch,KC,12.5,-172,+130,34616207,2026-09-05T00:10:00.0000000Z
2026-09-04T22:16:15.808725+00:00,2026-09-04,Jameson Taillon,TOR,11.5,-178,+133,34616207,2026-09-05T00:10:00.0000000Z
2026-09-04T22:16:15.808725+00:00,2026-09-04,Merrill Kelly,ARI,16.5,-112,-118,34616152,2026-09-05T00:10:00.0000000Z
2026-09-04T22:16:15.808725+00:00,2026-09-04,Cristian Javier,HOU,14.5,-125,-106,34616152,2026-09-05T00:10:00.0000000Z
2026-09-04T22:16:15.808725+00:00,2026-09-04,Ryan Feltner,COL,15.5,-111,-119,34616243,2026-09-05T00:40:00.0000000Z
2026-09-04T22:16:15.808725+00:00,2026-09-04,Andre Pallante,STL,11.5,-185,+139,34616243,2026-09-05T00:40:00.0000000Z
2026-09-04T22:16:15.808725+00:00,2026-09-04,Walker Buehler,SD,14.5,-156,+118,34616285,2026-09-05T01:40:00.0000000Z
2026-09-04T22:16:15.808725+00:00,2026-09-04,Max Fried,NYY,12.5,-124,-107,34616285,2026-09-05T01:40:00.0000000Z
2026-09-04T22:16:15.808725+00:00,2026-09-04,Blake Snell,LAD,17.5,-162,+122,34616289,2026-09-05T02:10:00.0000000Z
2026-09-04T22:16:15.808725+00:00,2026-09-04,Jackson Kent,WSH,14.5,-161,+121,34616289,2026-09-05T02:10:00.0000000Z
2026-09-04T22:16:15.808725+00:00,2026-09-04,Logan Gilbert,SEA,18.5,+122,-162,34616291,2026-09-05T02:10:00.0000000Z
2026-09-04T22:16:15.808725+00:00,2026-09-04,Kade Morris,OAK,8.5,-134,+101,34616291,2026-09-05T02:10:00.0000000Z
2026-09-04T22:58:10.472837+00:00,2026-09-04,Jared Jones,PIT,14.5,-201,+150,34616143,2026-09-04T23:00:00.0000000Z
2026-09-04T22:58:10.472837+00:00,2026-09-04,Ryan Johnson (LAA),LAA,14.5,-128,-104,34616143,2026-09-04T23:00:00.0000000Z
2026-09-04T22:58:10.472837+00:00,2026-09-04,Shane Drohan,MIL,15.5,+105,-139,34616141,2026-09-04T23:05:00.0000000Z
2026-09-04T22:58:10.472837+00:00,2026-09-04,Rhett Lowder,CIN,15.5,+117,-156,34616141,2026-09-04T23:05:00.0000000Z
2026-09-04T22:58:10.472837+00:00,2026-09-04,Shane Baz,BAL,16.5,-127,-104,34616144,2026-09-04T23:05:00.0000000Z
2026-09-04T22:58:10.472837+00:00,2026-09-04,Ranger Suarez,BOS,15.5,-130,-102,34616144,2026-09-04T23:05:00.0000000Z
2026-09-04T22:58:10.472837+00:00,2026-09-04,Shota Imanaga,CHC,16.5,-127,-105,34616145,2026-09-04T23:10:00.0000000Z
2026-09-04T22:58:10.472837+00:00,2026-09-04,Janson Junk,MIA,13.5,-131,-101,34616145,2026-09-04T23:10:00.0000000Z
2026-09-04T22:58:10.472837+00:00,2026-09-04,Nolan McLean,NYM,17.5,-170,+128,34616146,2026-09-04T23:10:00.0000000Z
2026-09-04T22:58:10.472837+00:00,2026-09-04,Matt Wilkinson,SF,15.5,+141,-189,34616146,2026-09-04T23:10:00.0000000Z
2026-09-04T22:58:10.472837+00:00,2026-09-04,Zebby Matthews,MIN,17.5,-101,-131,34616147,2026-09-04T23:40:00.0000000Z
2026-09-04T22:58:10.472837+00:00,2026-09-04,Erick Fedde,CWS,14.5,-176,+132,34616147,2026-09-04T23:40:00.0000000Z
2026-09-04T22:58:10.472837+00:00,2026-09-04,Foster Griffin,CLE,17.5,-118,-112,34616311,2026-09-04T23:45:00.0000000Z
2026-09-04T22:58:10.472837+00:00,2026-09-04,Nick Martinez,TB,17.5,-101,-131,34616148,2026-09-05T00:05:00.0000000Z
2026-09-04T22:58:10.472837+00:00,2026-09-04,Daniel Lynch,KC,12.5,-172,+130,34616207,2026-09-05T00:10:00.0000000Z
2026-09-04T22:58:10.472837+00:00,2026-09-04,Jameson Taillon,TOR,11.5,-184,+138,34616207,2026-09-05T00:10:00.0000000Z
2026-09-04T22:58:10.472837+00:00,2026-09-04,Merrill Kelly,ARI,16.5,-112,-118,34616152,2026-09-05T00:10:00.0000000Z
2026-09-04T22:58:10.472837+00:00,2026-09-04,Cristian Javier,HOU,14.5,-125,-106,34616152,2026-09-05T00:10:00.0000000Z
2026-09-04T22:58:10.472837+00:00,2026-09-04,Ryan Feltner,COL,15.5,-111,-119,34616243,2026-09-05T00:40:00.0000000Z
2026-09-04T22:58:10.472837+00:00,2026-09-04,Andre Pallante,STL,11.5,-192,+143,34616243,2026-09-05T00:40:00.0000000Z
2026-09-04T22:58:10.472837+00:00,2026-09-04,Walker Buehler,SD,14.5,-119,-112,34616285,2026-09-05T01:40:00.0000000Z
2026-09-04T22:58:10.472837+00:00,2026-09-04,Max Fried,NYY,12.5,-130,-102,34616285,2026-09-05T01:40:00.0000000Z
2026-09-04T22:58:10.472837+00:00,2026-09-04,Blake Snell,LAD,17.5,-162,+122,34616289,2026-09-05T02:10:00.0000000Z
2026-09-04T22:58:10.472837+00:00,2026-09-04,Jackson Kent,WSH,14.5,-166,+125,34616289,2026-09-05T02:10:00.0000000Z
2026-09-04T22:58:10.472837+00:00,2026-09-04,Logan Gilbert,SEA,18.5,+131,-175,34616291,2026-09-05T02:10:00.0000000Z
2026-09-04T22:58:10.472837+00:00,2026-09-04,Kade Morris,OAK,8.5,-134,+101,34616291,2026-09-05T02:10:00.0000000Z
