captured_at,date,event_id,event_name,start_time_utc,home_team,away_team,market,side,line,odds
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594889,SF Giants @ ATL Braves,2026-08-31T22:05:00.0000000Z,ATL,SF,Moneyline,SF Giants,,+153
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594889,SF Giants @ ATL Braves,2026-08-31T22:05:00.0000000Z,ATL,SF,Moneyline,ATL Braves,,-165
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594889,SF Giants @ ATL Braves,2026-08-31T22:05:00.0000000Z,ATL,SF,Run Line,SF Giants,1.5,-149
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594889,SF Giants @ ATL Braves,2026-08-31T22:05:00.0000000Z,ATL,SF,Run Line,ATL Braves,-1.5,+123
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594889,SF Giants @ ATL Braves,2026-08-31T22:05:00.0000000Z,ATL,SF,Total,Over,9,-104
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594889,SF Giants @ ATL Braves,2026-08-31T22:05:00.0000000Z,ATL,SF,Total,Under,9,-116
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594890,SD Padres @ CIN Reds,2026-08-31T22:40:00.0000000Z,CIN,SD,Moneyline,SD Padres,,-141
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594890,SD Padres @ CIN Reds,2026-08-31T22:40:00.0000000Z,CIN,SD,Moneyline,CIN Reds,,+131
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594890,SD Padres @ CIN Reds,2026-08-31T22:40:00.0000000Z,CIN,SD,Run Line,SD Padres,-1.5,+108
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594890,SD Padres @ CIN Reds,2026-08-31T22:40:00.0000000Z,CIN,SD,Run Line,CIN Reds,1.5,-131
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594890,SD Padres @ CIN Reds,2026-08-31T22:40:00.0000000Z,CIN,SD,Total,Over,9,-107
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594890,SD Padres @ CIN Reds,2026-08-31T22:40:00.0000000Z,CIN,SD,Total,Under,9,-112
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594891,NY Mets @ TB Rays,2026-08-31T22:40:00.0000000Z,TB,NYM,Moneyline,NY Mets,,+154
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594891,NY Mets @ TB Rays,2026-08-31T22:40:00.0000000Z,TB,NYM,Moneyline,TB Rays,,-165
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594891,NY Mets @ TB Rays,2026-08-31T22:40:00.0000000Z,TB,NYM,Run Line,NY Mets,1.5,-149
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594891,NY Mets @ TB Rays,2026-08-31T22:40:00.0000000Z,TB,NYM,Run Line,TB Rays,-1.5,+123
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594891,NY Mets @ TB Rays,2026-08-31T22:40:00.0000000Z,TB,NYM,Total,Over,8,-110
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594891,NY Mets @ TB Rays,2026-08-31T22:40:00.0000000Z,TB,NYM,Total,Under,8,-110
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594892,SEA Mariners @ BOS Red Sox,2026-08-31T22:45:00.0000000Z,BOS,SEA,Moneyline,SEA Mariners,,+151
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594892,SEA Mariners @ BOS Red Sox,2026-08-31T22:45:00.0000000Z,BOS,SEA,Moneyline,BOS Red Sox,,-162
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594892,SEA Mariners @ BOS Red Sox,2026-08-31T22:45:00.0000000Z,BOS,SEA,Run Line,SEA Mariners,1.5,-149
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594892,SEA Mariners @ BOS Red Sox,2026-08-31T22:45:00.0000000Z,BOS,SEA,Run Line,BOS Red Sox,-1.5,+124
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594892,SEA Mariners @ BOS Red Sox,2026-08-31T22:45:00.0000000Z,BOS,SEA,Total,Over,7.5,-119
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594892,SEA Mariners @ BOS Red Sox,2026-08-31T22:45:00.0000000Z,BOS,SEA,Total,Under,7.5,-101
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594893,MIA Marlins @ WAS Nationals,2026-08-31T22:45:00.0000000Z,WSH,MIA,Moneyline,MIA Marlins,,-115
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594893,MIA Marlins @ WAS Nationals,2026-08-31T22:45:00.0000000Z,WSH,MIA,Moneyline,WAS Nationals,,+107
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594893,MIA Marlins @ WAS Nationals,2026-08-31T22:45:00.0000000Z,WSH,MIA,Run Line,MIA Marlins,-1.5,+136
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594893,MIA Marlins @ WAS Nationals,2026-08-31T22:45:00.0000000Z,WSH,MIA,Run Line,WAS Nationals,1.5,-164
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594893,MIA Marlins @ WAS Nationals,2026-08-31T22:45:00.0000000Z,WSH,MIA,Total,Over,8.5,-120
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594893,MIA Marlins @ WAS Nationals,2026-08-31T22:45:00.0000000Z,WSH,MIA,Total,Under,8.5,+100
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594894,MIL Brewers @ CHI Cubs,2026-08-31T23:40:00.0000000Z,CHC,MIL,Moneyline,MIL Brewers,,+100
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594894,MIL Brewers @ CHI Cubs,2026-08-31T23:40:00.0000000Z,CHC,MIL,Moneyline,CHI Cubs,,-108
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594894,MIL Brewers @ CHI Cubs,2026-08-31T23:40:00.0000000Z,CHC,MIL,Run Line,MIL Brewers,-1.5,+149
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594894,MIL Brewers @ CHI Cubs,2026-08-31T23:40:00.0000000Z,CHC,MIL,Run Line,CHI Cubs,1.5,-181
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594894,MIL Brewers @ CHI Cubs,2026-08-31T23:40:00.0000000Z,CHC,MIL,Total,Over,9.5,-107
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594894,MIL Brewers @ CHI Cubs,2026-08-31T23:40:00.0000000Z,CHC,MIL,Total,Under,9.5,-113
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594895,DET Tigers @ MIN Twins,2026-08-31T23:40:00.0000000Z,MIN,DET,Moneyline,DET Tigers,,+119
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594895,DET Tigers @ MIN Twins,2026-08-31T23:40:00.0000000Z,MIN,DET,Moneyline,MIN Twins,,-127
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594895,DET Tigers @ MIN Twins,2026-08-31T23:40:00.0000000Z,MIN,DET,Run Line,DET Tigers,1.5,-187
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594895,DET Tigers @ MIN Twins,2026-08-31T23:40:00.0000000Z,MIN,DET,Run Line,MIN Twins,-1.5,+153
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594895,DET Tigers @ MIN Twins,2026-08-31T23:40:00.0000000Z,MIN,DET,Total,Over,8.5,-105
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594895,DET Tigers @ MIN Twins,2026-08-31T23:40:00.0000000Z,MIN,DET,Total,Under,8.5,-114
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594897,Athletics @ TEX Rangers,2026-09-01T00:05:00.0000000Z,TEX,OAK,Moneyline,Athletics,,+199
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594897,Athletics @ TEX Rangers,2026-09-01T00:05:00.0000000Z,TEX,OAK,Moneyline,TEX Rangers,,-215
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594897,Athletics @ TEX Rangers,2026-09-01T00:05:00.0000000Z,TEX,OAK,Run Line,Athletics,1.5,-119
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594897,Athletics @ TEX Rangers,2026-09-01T00:05:00.0000000Z,TEX,OAK,Run Line,TEX Rangers,-1.5,-102
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594897,Athletics @ TEX Rangers,2026-09-01T00:05:00.0000000Z,TEX,OAK,Total,Over,7.5,-105
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594897,Athletics @ TEX Rangers,2026-09-01T00:05:00.0000000Z,TEX,OAK,Total,Under,7.5,-114
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594901,CHI White Sox @ HOU Astros,2026-09-01T00:10:00.0000000Z,HOU,CWS,Moneyline,CHI White Sox,,+119
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594901,CHI White Sox @ HOU Astros,2026-09-01T00:10:00.0000000Z,HOU,CWS,Moneyline,HOU Astros,,-127
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594901,CHI White Sox @ HOU Astros,2026-09-01T00:10:00.0000000Z,HOU,CWS,Run Line,CHI White Sox,1.5,-186
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594901,CHI White Sox @ HOU Astros,2026-09-01T00:10:00.0000000Z,HOU,CWS,Run Line,HOU Astros,-1.5,+153
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594901,CHI White Sox @ HOU Astros,2026-09-01T00:10:00.0000000Z,HOU,CWS,Total,Over,8.5,-104
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594901,CHI White Sox @ HOU Astros,2026-09-01T00:10:00.0000000Z,HOU,CWS,Total,Under,8.5,-115
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594903,BAL Orioles @ COL Rockies,2026-09-01T00:40:00.0000000Z,COL,BAL,Moneyline,BAL Orioles,,-134
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594903,BAL Orioles @ COL Rockies,2026-09-01T00:40:00.0000000Z,COL,BAL,Moneyline,COL Rockies,,+125
2026-08-31T13:01:13.633679+00:00,2026-08-31,34594903,BAL Orioles @ COL Rockies,2026-09-01T00:40:00.0000000Z,COL,BAL,Run Line,BAL Orioles,-1.5,+108
