captured_at,date,pitcher_name,team,milestone,odds,event_id,start_time_utc
2026-09-06T16:16:02.901912+00:00,2026-09-06,Aaron Nola,PHI,3,-2400,34624704,2026-09-06T17:10:00.0000000Z
2026-09-06T16:16:02.901912+00:00,2026-09-06,Aaron Nola,PHI,4,-670,34624704,2026-09-06T17:10:00.0000000Z
2026-09-06T16:16:02.901912+00:00,2026-09-06,Aaron Nola,PHI,5,-265,34624704,2026-09-06T17:10:00.0000000Z
2026-09-06T16:16:02.901912+00:00,2026-09-06,Aaron Nola,PHI,6,-120,34624704,2026-09-06T17:10:00.0000000Z
2026-09-06T16:16:02.901912+00:00,2026-09-06,Aaron Nola,PHI,7,+177,34624704,2026-09-06T17:10:00.0000000Z
2026-09-06T16:16:02.901912+00:00,2026-09-06,Aaron Nola,PHI,8,+369,34624704,2026-09-06T17:10:00.0000000Z
2026-09-06T16:16:02.901912+00:00,2026-09-06,Aaron Nola,PHI,9,+740,34624704,2026-09-06T17:10:00.0000000Z
2026-09-06T16:16:02.901912+00:00,2026-09-06,Aaron Nola,PHI,10,+1440,34624704,2026-09-06T17:10:00.0000000Z
2026-09-06T16:16:02.901912+00:00,2026-09-06,Tyler Mahle,ATL,2,-3900,34624704,2026-09-06T17:10:00.0000000Z
2026-09-06T16:16:02.901912+00:00,2026-09-06,Tyler Mahle,ATL,3,-710,34624704,2026-09-06T17:10:00.0000000Z
2026-09-06T16:16:02.901912+00:00,2026-09-06,Tyler Mahle,ATL,4,-249,34624704,2026-09-06T17:10:00.0000000Z
2026-09-06T16:16:02.901912+00:00,2026-09-06,Tyler Mahle,ATL,5,-105,34624704,2026-09-06T17:10:00.0000000Z
2026-09-06T16:16:02.901912+00:00,2026-09-06,Tyler Mahle,ATL,6,+208,34624704,2026-09-06T17:10:00.0000000Z
2026-09-06T16:16:02.901912+00:00,2026-09-06,Tyler Mahle,ATL,7,+457,34624704,2026-09-06T17:10:00.0000000Z
2026-09-06T16:16:02.901912+00:00,2026-09-06,Tyler Mahle,ATL,8,+980,34624704,2026-09-06T17:10:00.0000000Z
2026-09-06T16:16:02.901912+00:00,2026-09-06,Payton Tolle,BOS,4,-3700,34624705,2026-09-06T17:35:00.0000000Z
2026-09-06T16:16:02.901912+00:00,2026-09-06,Payton Tolle,BOS,5,-1040,34624705,2026-09-06T17:35:00.0000000Z
2026-09-06T16:16:02.901912+00:00,2026-09-06,Payton Tolle,BOS,6,-412,34624705,2026-09-06T17:35:00.0000000Z
2026-09-06T16:16:02.901912+00:00,2026-09-06,Payton Tolle,BOS,7,-192,34624705,2026-09-06T17:35:00.0000000Z
2026-09-06T16:16:02.901912+00:00,2026-09-06,Payton Tolle,BOS,8,+104,34624705,2026-09-06T17:35:00.0000000Z
