captured_at,date,pitcher_name,team,milestone,odds,event_id,start_time_utc
2026-09-02T16:16:27.511313+00:00,2026-09-02,Casey Mize,SD,2,-3800,34604086,2026-09-02T16:40:00.0000000Z
2026-09-02T16:16:27.511313+00:00,2026-09-02,Casey Mize,SD,3,-730,34604086,2026-09-02T16:40:00.0000000Z
2026-09-02T16:16:27.511313+00:00,2026-09-02,Casey Mize,SD,4,-252,34604086,2026-09-02T16:40:00.0000000Z
2026-09-02T16:16:27.511313+00:00,2026-09-02,Casey Mize,SD,5,-106,34604086,2026-09-02T16:40:00.0000000Z
2026-09-02T16:16:27.511313+00:00,2026-09-02,Casey Mize,SD,6,+211,34604086,2026-09-02T16:40:00.0000000Z
2026-09-02T16:16:27.511313+00:00,2026-09-02,Casey Mize,SD,7,+479,34604086,2026-09-02T16:40:00.0000000Z
2026-09-02T16:16:27.511313+00:00,2026-09-02,Casey Mize,SD,8,+1000,34604086,2026-09-02T16:40:00.0000000Z
2026-09-02T16:16:27.511313+00:00,2026-09-02,Brandon Williamson,CIN,2,-970,34604086,2026-09-02T16:40:00.0000000Z
2026-09-02T16:16:27.511313+00:00,2026-09-02,Brandon Williamson,CIN,3,-269,34604086,2026-09-02T16:40:00.0000000Z
2026-09-02T16:16:27.511313+00:00,2026-09-02,Brandon Williamson,CIN,4,+101,34604086,2026-09-02T16:40:00.0000000Z
2026-09-02T16:16:27.511313+00:00,2026-09-02,Brandon Williamson,CIN,5,+245,34604086,2026-09-02T16:40:00.0000000Z
2026-09-02T16:16:27.511313+00:00,2026-09-02,Brandon Williamson,CIN,6,+586,34604086,2026-09-02T16:40:00.0000000Z
2026-09-02T16:16:27.511313+00:00,2026-09-02,Brandon Williamson,CIN,7,+1400,34604086,2026-09-02T16:40:00.0000000Z
2026-09-02T16:16:27.511313+00:00,2026-09-02,Grant Holmes,ATL,2,-1700,34604087,2026-09-02T17:05:00.0000000Z
2026-09-02T16:16:27.511313+00:00,2026-09-02,Grant Holmes,ATL,3,-454,34604087,2026-09-02T17:05:00.0000000Z
2026-09-02T16:16:27.511313+00:00,2026-09-02,Grant Holmes,ATL,4,-179,34604087,2026-09-02T17:05:00.0000000Z
2026-09-02T16:16:27.511313+00:00,2026-09-02,Grant Holmes,ATL,5,+124,34604087,2026-09-02T17:05:00.0000000Z
2026-09-02T16:16:27.511313+00:00,2026-09-02,Grant Holmes,ATL,6,+268,34604087,2026-09-02T17:05:00.0000000Z
2026-09-02T16:16:27.511313+00:00,2026-09-02,Grant Holmes,ATL,7,+550,34604087,2026-09-02T17:05:00.0000000Z
2026-09-02T16:16:27.511313+00:00,2026-09-02,Grant Holmes,ATL,8,+1120,34604087,2026-09-02T17:05:00.0000000Z
