captured_at,date,pitcher_name,team,milestone,odds,event_id,start_time_utc
2026-08-16T16:16:10.656540+00:00,2026-08-16,Michael Soroka,ARI,2,-2600,34525273,2026-08-16T17:35:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Michael Soroka,ARI,3,-610,34525273,2026-08-16T17:35:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Michael Soroka,ARI,4,-233,34525273,2026-08-16T17:35:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Michael Soroka,ARI,5,+100,34525273,2026-08-16T17:35:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Michael Soroka,ARI,6,+215,34525273,2026-08-16T17:35:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Michael Soroka,ARI,7,+459,34525273,2026-08-16T17:35:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Michael Soroka,ARI,8,+970,34525273,2026-08-16T17:35:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Bryce Elder,ATL,2,-1300,34525273,2026-08-16T17:35:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Bryce Elder,ATL,3,-351,34525273,2026-08-16T17:35:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Bryce Elder,ATL,4,-134,34525273,2026-08-16T17:35:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Bryce Elder,ATL,5,+171,34525273,2026-08-16T17:35:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Bryce Elder,ATL,6,+382,34525273,2026-08-16T17:35:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Bryce Elder,ATL,7,+810,34525273,2026-08-16T17:35:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Bryce Elder,ATL,8,+1680,34525273,2026-08-16T17:35:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Patrick Sandoval,BOS,3,-1240,34525275,2026-08-16T17:35:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Patrick Sandoval,BOS,4,-422,34525275,2026-08-16T17:35:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Patrick Sandoval,BOS,5,-182,34525275,2026-08-16T17:35:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Patrick Sandoval,BOS,6,+118,34525275,2026-08-16T17:35:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Patrick Sandoval,BOS,7,+243,34525275,2026-08-16T17:35:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Patrick Sandoval,BOS,8,+493,34525275,2026-08-16T17:35:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Patrick Sandoval,BOS,9,+1000,34525275,2026-08-16T17:35:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Dylan Cease,TOR,5,-2300,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Dylan Cease,TOR,6,-960,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Dylan Cease,TOR,7,-454,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Dylan Cease,TOR,8,-229,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Dylan Cease,TOR,9,-126,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Dylan Cease,TOR,10,+140,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Dylan Cease,TOR,11,+244,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Dylan Cease,TOR,12,+435,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Dylan Cease,TOR,13,+750,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Dylan Cease,TOR,14,+1280,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Ryan Weathers,NYY,3,-1200,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Ryan Weathers,NYY,4,-375,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Ryan Weathers,NYY,5,-158,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Ryan Weathers,NYY,6,+136,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Ryan Weathers,NYY,7,+291,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Ryan Weathers,NYY,8,+640,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Ryan Weathers,NYY,9,+1320,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Sean Burke,CWS,3,-2300,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Sean Burke,CWS,4,-680,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Sean Burke,CWS,5,-277,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Sean Burke,CWS,6,-131,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Sean Burke,CWS,7,+156,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Sean Burke,CWS,8,+309,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Sean Burke,CWS,9,+600,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Sean Burke,CWS,10,+1160,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Drew Anderson,DET,2,-2500,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Drew Anderson,DET,3,-610,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Drew Anderson,DET,4,-233,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Drew Anderson,DET,5,-105,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Drew Anderson,DET,6,+206,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Drew Anderson,DET,7,+430,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Drew Anderson,DET,8,+870,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Drew Anderson,DET,9,+1760,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Eury Perez,MIA,4,-1620,34525277,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Eury Perez,MIA,5,-551,34525277,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Eury Perez,MIA,6,-237,34525277,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Eury Perez,MIA,7,-115,34525277,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Eury Perez,MIA,8,+173,34525277,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Eury Perez,MIA,9,+340,34525277,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Eury Perez,MIA,10,+690,34525277,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Eury Perez,MIA,11,+1320,34525277,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Nick Lodolo,CIN,3,-800,34525277,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Nick Lodolo,CIN,4,-274,34525277,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Nick Lodolo,CIN,5,-118,34525277,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Nick Lodolo,CIN,6,+193,34525277,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Nick Lodolo,CIN,7,+423,34525277,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Nick Lodolo,CIN,8,+920,34525277,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Tanner Bibee,CLE,2,-2500,34525278,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Tanner Bibee,CLE,3,-570,34525278,2026-08-16T17:40:00.0000000Z
2026-08-16T16:16:10.656540+00:00,2026-08-16,Tanner Bibee,CLE,4,-202,34525278,2026-08-16T17:40:00.0000000Z
