captured_at,date,pitcher_name,team,line,over_odds,under_odds,event_id,start_time_utc
2026-08-29T16:16:16.771091+00:00,2026-08-29,Jake Bennett,BOS,17.5,-103,-129,34586004,2026-08-29T17:05:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Carlos Rodon,NYY,14.5,-173,+130,34586004,2026-08-29T17:05:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Blake Snell,LAD,17.5,-146,+110,34586005,2026-08-29T17:10:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Keider Montero,DET,15.5,+124,-165,34586005,2026-08-29T17:10:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Bailey Ober,MIN,15.5,-119,-111,34586006,2026-08-29T18:10:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Erick Fedde,CWS,14.5,+101,-134,34586006,2026-08-29T18:10:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Kyle Leahy,STL,11.5,-154,+116,34586007,2026-08-29T18:15:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Kevin Gausman,CHC,17.5,-126,-105,34586008,2026-08-29T18:20:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Andrew Abbott,CIN,16.5,-101,-132,34586008,2026-08-29T18:20:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Jose Soriano,TOR,16.5,-116,-114,34586009,2026-08-29T19:07:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Kade Anderson,SEA,15.5,+123,-164,34586009,2026-08-29T19:07:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Merrill Kelly,ARI,17.5,+100,-133,34586010,2026-08-29T20:05:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Matt Wilkinson,SF,14.5,-126,-105,34586010,2026-08-29T20:05:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Sandy Alcantara,MIA,20.5,+106,-141,34586011,2026-08-29T20:05:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Cade Cavalli,WSH,17.5,-157,+118,34586011,2026-08-29T20:05:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Martin Perez,ATL,15.5,-131,-101,34586014,2026-08-29T20:10:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Ryan Feltner,COL,15.5,-102,-131,34586014,2026-08-29T20:10:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Foster Griffin,CLE,17.5,-182,+136,34586015,2026-08-29T20:10:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Daniel Lynch,KC,13.5,+104,-138,34586015,2026-08-29T20:10:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Nolan McLean,NYM,17.5,-167,+125,34586016,2026-08-29T20:10:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Nick Martinez,TB,17.5,-106,-126,34586018,2026-08-29T20:10:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Walker Buehler,SD,15.5,+151,-203,34586018,2026-08-29T20:10:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Shane Drohan,MIL,15.5,-123,-108,34586019,2026-08-29T23:15:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Cal Quantrill,TEX,15.5,+105,-140,34586019,2026-08-29T23:15:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Shane Baz,BAL,17.5,-135,+102,34586029,2026-08-30T02:05:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Jack Perkins,OAK,14.5,-186,+139,34586029,2026-08-30T02:05:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Cristopher Sanchez,PHI,18.5,+107,-141,34586030,2026-08-30T02:07:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Ryan Johnson (LAA),LAA,15.5,+132,-176,34586030,2026-08-30T02:07:00.0000000Z
2026-08-29T16:52:21.810368+00:00,2026-08-29,Jake Bennett,BOS,17.5,-103,-129,34586004,2026-08-29T17:05:00.0000000Z
2026-08-29T16:52:21.810368+00:00,2026-08-29,Carlos Rodon,NYY,14.5,-173,+130,34586004,2026-08-29T17:05:00.0000000Z
2026-08-29T16:52:21.810368+00:00,2026-08-29,Blake Snell,LAD,17.5,-146,+110,34586005,2026-08-29T17:10:00.0000000Z
2026-08-29T16:52:21.810368+00:00,2026-08-29,Keider Montero,DET,15.5,+128,-171,34586005,2026-08-29T17:10:00.0000000Z
2026-08-29T16:52:21.810368+00:00,2026-08-29,Bailey Ober,MIN,15.5,-119,-111,34586006,2026-08-29T18:10:00.0000000Z
2026-08-29T16:52:21.810368+00:00,2026-08-29,Erick Fedde,CWS,14.5,+101,-134,34586006,2026-08-29T18:10:00.0000000Z
2026-08-29T16:52:21.810368+00:00,2026-08-29,Kyle Leahy,STL,12.5,+129,-172,34586007,2026-08-29T18:15:00.0000000Z
2026-08-29T16:52:21.810368+00:00,2026-08-29,Kevin Gausman,CHC,17.5,-126,-105,34586008,2026-08-29T18:20:00.0000000Z
2026-08-29T16:52:21.810368+00:00,2026-08-29,Andrew Abbott,CIN,16.5,-101,-132,34586008,2026-08-29T18:20:00.0000000Z
2026-08-29T16:52:21.810368+00:00,2026-08-29,Jose Soriano,TOR,16.5,-116,-114,34586009,2026-08-29T19:07:00.0000000Z
2026-08-29T16:52:21.810368+00:00,2026-08-29,Kade Anderson,SEA,15.5,+123,-164,34586009,2026-08-29T19:07:00.0000000Z
2026-08-29T16:52:21.810368+00:00,2026-08-29,Merrill Kelly,ARI,17.5,+100,-133,34586010,2026-08-29T20:05:00.0000000Z
2026-08-29T16:52:21.810368+00:00,2026-08-29,Matt Wilkinson,SF,14.5,-126,-105,34586010,2026-08-29T20:05:00.0000000Z
2026-08-29T16:52:21.810368+00:00,2026-08-29,Sandy Alcantara,MIA,20.5,+102,-135,34586011,2026-08-29T20:05:00.0000000Z
2026-08-29T16:52:21.810368+00:00,2026-08-29,Cade Cavalli,WSH,17.5,-163,+122,34586011,2026-08-29T20:05:00.0000000Z
2026-08-29T16:52:21.810368+00:00,2026-08-29,Martin Perez,ATL,15.5,-136,+103,34586014,2026-08-29T20:10:00.0000000Z
2026-08-29T16:52:21.810368+00:00,2026-08-29,Ryan Feltner,COL,15.5,-102,-131,34586014,2026-08-29T20:10:00.0000000Z
2026-08-29T16:52:21.810368+00:00,2026-08-29,Foster Griffin,CLE,17.5,-176,+132,34586015,2026-08-29T20:10:00.0000000Z
2026-08-29T16:52:21.810368+00:00,2026-08-29,Daniel Lynch,KC,12.5,-136,+102,34586015,2026-08-29T20:10:00.0000000Z
2026-08-29T16:52:21.810368+00:00,2026-08-29,Nolan McLean,NYM,17.5,-167,+125,34586016,2026-08-29T20:10:00.0000000Z
2026-08-29T16:52:21.810368+00:00,2026-08-29,Nick Martinez,TB,17.5,-111,-119,34586018,2026-08-29T20:10:00.0000000Z
2026-08-29T16:52:21.810368+00:00,2026-08-29,Walker Buehler,SD,15.5,+151,-203,34586018,2026-08-29T20:10:00.0000000Z
2026-08-29T16:52:21.810368+00:00,2026-08-29,Shane Drohan,MIL,15.5,-123,-108,34586019,2026-08-29T23:15:00.0000000Z
2026-08-29T16:52:21.810368+00:00,2026-08-29,Cal Quantrill,TEX,15.5,+105,-140,34586019,2026-08-29T23:15:00.0000000Z
2026-08-29T16:52:21.810368+00:00,2026-08-29,Shane Baz,BAL,17.5,-135,+102,34586029,2026-08-30T02:05:00.0000000Z
2026-08-29T16:52:21.810368+00:00,2026-08-29,Jack Perkins,OAK,14.5,-186,+139,34586029,2026-08-30T02:05:00.0000000Z
2026-08-29T16:52:21.810368+00:00,2026-08-29,Cristopher Sanchez,PHI,18.5,+107,-141,34586030,2026-08-30T02:07:00.0000000Z
2026-08-29T16:52:21.810368+00:00,2026-08-29,Ryan Johnson (LAA),LAA,15.5,+132,-176,34586030,2026-08-30T02:07:00.0000000Z
2026-08-29T19:01:11.291380+00:00,2026-08-29,Jose Soriano,TOR,16.5,-116,-114,34586009,2026-08-29T19:07:00.0000000Z
2026-08-29T19:01:11.291380+00:00,2026-08-29,Kade Anderson,SEA,14.5,-204,+152,34586009,2026-08-29T19:07:00.0000000Z
2026-08-29T19:01:11.291380+00:00,2026-08-29,Merrill Kelly,ARI,17.5,+100,-133,34586010,2026-08-29T20:05:00.0000000Z
2026-08-29T19:01:11.291380+00:00,2026-08-29,Matt Wilkinson,SF,14.5,-126,-105,34586010,2026-08-29T20:05:00.0000000Z
2026-08-29T19:01:11.291380+00:00,2026-08-29,Sandy Alcantara,MIA,19.5,-104,-127,34586011,2026-08-29T20:05:00.0000000Z
2026-08-29T19:01:11.291380+00:00,2026-08-29,Cade Cavalli,WSH,17.5,-146,+110,34586011,2026-08-29T20:05:00.0000000Z
2026-08-29T19:01:11.291380+00:00,2026-08-29,Martin Perez,ATL,16.5,-105,-126,34586014,2026-08-29T20:10:00.0000000Z
2026-08-29T19:01:11.291380+00:00,2026-08-29,Foster Griffin,CLE,17.5,-160,+120,34586015,2026-08-29T20:10:00.0000000Z
2026-08-29T19:01:11.291380+00:00,2026-08-29,Daniel Lynch,KC,12.5,-136,+102,34586015,2026-08-29T20:10:00.0000000Z
2026-08-29T19:01:11.291380+00:00,2026-08-29,Nolan McLean,NYM,17.5,-175,+131,34586016,2026-08-29T20:10:00.0000000Z
2026-08-29T19:01:11.291380+00:00,2026-08-29,Nick Martinez,TB,17.5,-105,-126,34586018,2026-08-29T20:10:00.0000000Z
2026-08-29T19:01:11.291380+00:00,2026-08-29,Walker Buehler,SD,15.5,+151,-203,34586018,2026-08-29T20:10:00.0000000Z
2026-08-29T19:01:11.291380+00:00,2026-08-29,Shane Drohan,MIL,15.5,-123,-108,34586019,2026-08-29T23:15:00.0000000Z
2026-08-29T19:01:11.291380+00:00,2026-08-29,Cal Quantrill,TEX,15.5,+105,-140,34586019,2026-08-29T23:15:00.0000000Z
2026-08-29T19:01:11.291380+00:00,2026-08-29,Max Fried,NYY,14.5,+112,-148,34586028,2026-08-29T23:15:00.0000000Z
2026-08-29T19:01:11.291380+00:00,2026-08-29,Shane Baz,BAL,17.5,-135,+102,34586029,2026-08-30T02:05:00.0000000Z
2026-08-29T19:01:11.291380+00:00,2026-08-29,Jack Perkins,OAK,14.5,-186,+139,34586029,2026-08-30T02:05:00.0000000Z
2026-08-29T19:01:11.291380+00:00,2026-08-29,Cristopher Sanchez,PHI,18.5,+103,-137,34586030,2026-08-30T02:07:00.0000000Z
2026-08-29T19:01:11.291380+00:00,2026-08-29,Ryan Johnson (LAA),LAA,15.5,+132,-176,34586030,2026-08-30T02:07:00.0000000Z
