captured_at,date,pitcher_name,team,line,over_odds,under_odds,event_id,start_time_utc
2026-08-14T16:16:04.584046+00:00,2026-08-14,Clay Holmes,CHC,15.5,+114,-152,34517092,2026-08-14T18:20:00.0000000Z
2026-08-14T16:16:04.584046+00:00,2026-08-14,Matthew Liberatore,STL,15.5,+124,-165,34517092,2026-08-14T18:20:00.0000000Z
2026-08-14T16:16:04.584046+00:00,2026-08-14,Sandy Alcantara,MIA,18.5,-104,-128,34517093,2026-08-14T22:10:00.0000000Z
2026-08-14T16:16:04.584046+00:00,2026-08-14,Chase Burns,CIN,17.5,-125,-106,34517093,2026-08-14T22:10:00.0000000Z
2026-08-14T16:16:04.584046+00:00,2026-08-14,Jake Bennett,BOS,17.5,-105,-127,34517095,2026-08-14T22:40:00.0000000Z
2026-08-14T16:16:04.584046+00:00,2026-08-14,Bubba Chandler,PIT,15.5,+116,-154,34517095,2026-08-14T22:40:00.0000000Z
2026-08-14T16:16:04.584046+00:00,2026-08-14,Jackson Jobe,DET,14.5,-183,+137,34517094,2026-08-14T22:40:00.0000000Z
2026-08-14T16:16:04.584046+00:00,2026-08-14,Gavin Williams,CLE,17.5,-193,+144,34517096,2026-08-14T23:10:00.0000000Z
2026-08-14T16:16:04.584046+00:00,2026-08-14,Michael King,SD,17.5,-103,-129,34517096,2026-08-14T23:10:00.0000000Z
2026-08-14T16:16:04.584046+00:00,2026-08-14,Robert Stock,NYM,14.5,-134,+101,34517097,2026-08-14T23:10:00.0000000Z
2026-08-14T16:16:04.584046+00:00,2026-08-14,Andrew Alvarez,WSH,14.5,-132,+100,34517097,2026-08-14T23:10:00.0000000Z
2026-08-14T16:16:04.584046+00:00,2026-08-14,Gerrit Cole,NYY,18.5,+143,-191,34517100,2026-08-14T23:15:00.0000000Z
2026-08-14T16:16:04.584046+00:00,2026-08-14,Shane Bieber,TOR,16.5,-115,-115,34517100,2026-08-14T23:15:00.0000000Z
2026-08-14T16:16:04.584046+00:00,2026-08-14,Chris Sale,ATL,17.5,-175,+132,34517099,2026-08-14T23:15:00.0000000Z
2026-08-14T16:16:04.584046+00:00,2026-08-14,Brandon Pfaadt,ARI,17.5,+100,-133,34517099,2026-08-14T23:15:00.0000000Z
2026-08-14T16:16:04.584046+00:00,2026-08-14,George Kirby,SEA,17.5,-139,+105,34517101,2026-08-15T00:10:00.0000000Z
2026-08-14T16:16:04.584046+00:00,2026-08-14,Peter Lambert,HOU,17.5,-118,-113,34517101,2026-08-15T00:10:00.0000000Z
2026-08-14T16:16:04.584046+00:00,2026-08-14,Seth Lugo,KC,17.5,-126,-105,34517102,2026-08-15T01:38:00.0000000Z
2026-08-14T16:16:04.584046+00:00,2026-08-14,Grayson Rodriguez,LAA,15.5,-120,-111,34517102,2026-08-15T01:38:00.0000000Z
2026-08-14T16:16:04.584046+00:00,2026-08-14,Gage Jump,OAK,15.5,-134,+101,34517103,2026-08-15T01:40:00.0000000Z
2026-08-14T16:16:04.584046+00:00,2026-08-14,Kumar Rocker,TEX,15.5,-112,-119,34517103,2026-08-15T01:40:00.0000000Z
2026-08-14T16:16:04.584046+00:00,2026-08-14,Yoshinobu Yamamoto,LAD,18.5,+107,-142,34517104,2026-08-15T02:10:00.0000000Z
2026-08-14T16:16:04.584046+00:00,2026-08-14,Robert Gasser,MIL,15.5,-124,-107,34517104,2026-08-15T02:10:00.0000000Z
2026-08-14T16:16:04.584046+00:00,2026-08-14,Kyle Freeland,COL,17.5,-168,+126,34517105,2026-08-15T02:15:00.0000000Z
2026-08-14T16:16:04.584046+00:00,2026-08-14,Landen Roupp,SF,17.5,-143,+108,34517105,2026-08-15T02:15:00.0000000Z
2026-08-14T16:58:05.020140+00:00,2026-08-14,Clay Holmes,CHC,15.5,+113,-151,34517092,2026-08-14T18:20:00.0000000Z
2026-08-14T16:58:05.020140+00:00,2026-08-14,Matthew Liberatore,STL,15.5,+125,-167,34517092,2026-08-14T18:20:00.0000000Z
