captured_at,date,pitcher_name,team,line,over_odds,under_odds,event_id,start_time_utc
2026-08-31T16:16:27.528730+00:00,2026-08-31,Bryce Elder,ATL,4.5,+121,-154,34594889,2026-08-31T22:05:00.0000000Z
2026-08-31T16:16:27.528730+00:00,2026-08-31,Anthony Molina,SF,2.5,-105,-121,34594889,2026-08-31T22:05:00.0000000Z
2026-08-31T16:16:27.528730+00:00,2026-08-31,Michael King,SD,5.5,-136,+107,34594890,2026-08-31T22:40:00.0000000Z
2026-08-31T16:16:27.528730+00:00,2026-08-31,Brady Singer,CIN,4.5,+108,-138,34594890,2026-08-31T22:40:00.0000000Z
2026-08-31T16:16:27.528730+00:00,2026-08-31,Ian Seymour,TB,6.5,+127,-162,34594891,2026-08-31T22:40:00.0000000Z
2026-08-31T16:16:27.528730+00:00,2026-08-31,Robert Stock,NYM,3.5,+122,-156,34594891,2026-08-31T22:40:00.0000000Z
2026-08-31T16:16:27.528730+00:00,2026-08-31,Payton Tolle,BOS,6.5,-120,-106,34594892,2026-08-31T22:45:00.0000000Z
2026-08-31T16:16:27.528730+00:00,2026-08-31,George Kirby,SEA,4.5,-114,-112,34594892,2026-08-31T22:45:00.0000000Z
2026-08-31T16:16:27.528730+00:00,2026-08-31,Ryan Gusto,MIA,3.5,-137,+107,34594893,2026-08-31T22:45:00.0000000Z
2026-08-31T16:16:27.528730+00:00,2026-08-31,Will Dion,WSH,3.5,-120,-106,34594893,2026-08-31T22:45:00.0000000Z
2026-08-31T16:16:27.528730+00:00,2026-08-31,Kyle Harrison,MIL,5.5,+118,-151,34594894,2026-08-31T23:40:00.0000000Z
2026-08-31T16:16:27.528730+00:00,2026-08-31,Clay Holmes,CHC,3.5,-168,+131,34594894,2026-08-31T23:40:00.0000000Z
2026-08-31T16:16:27.528730+00:00,2026-08-31,Taj Bradley,MIN,5.5,-108,-118,34594895,2026-08-31T23:40:00.0000000Z
2026-08-31T16:16:27.528730+00:00,2026-08-31,Jackson Jobe,DET,3.5,-117,-109,34594895,2026-08-31T23:40:00.0000000Z
2026-08-31T16:16:27.528730+00:00,2026-08-31,Jacob deGrom,TEX,6.5,-111,-114,34594897,2026-09-01T00:05:00.0000000Z
2026-08-31T16:16:27.528730+00:00,2026-08-31,Gage Jump,OAK,5.5,-117,-109,34594897,2026-09-01T00:05:00.0000000Z
2026-08-31T16:16:27.528730+00:00,2026-08-31,Peter Lambert,HOU,5.5,-102,-125,34594901,2026-09-01T00:10:00.0000000Z
2026-08-31T16:16:27.528730+00:00,2026-08-31,Anthony Kay,CWS,4.5,+111,-141,34594901,2026-09-01T00:10:00.0000000Z
2026-08-31T16:16:27.528730+00:00,2026-08-31,Tanner Gordon,COL,4.5,-117,-109,34594903,2026-09-01T00:40:00.0000000Z
2026-08-31T16:16:27.528730+00:00,2026-08-31,Walbert Urena,LAA,5.5,+100,-127,34594908,2026-09-01T01:38:00.0000000Z
2026-08-31T16:16:27.528730+00:00,2026-08-31,Elmer Rodriguez,NYY,4.5,+101,-128,34594908,2026-09-01T01:38:00.0000000Z
2026-08-31T16:16:27.528730+00:00,2026-08-31,Aaron Nola,PHI,4.5,-126,-101,34594910,2026-09-01T01:38:00.0000000Z
2026-08-31T16:16:27.528730+00:00,2026-08-31,Brandon Pfaadt,ARI,3.5,-121,-105,34594910,2026-09-01T01:38:00.0000000Z
2026-08-31T19:01:15.061172+00:00,2026-08-31,Bryce Elder,ATL,4.5,+111,-141,34594889,2026-08-31T22:05:00.0000000Z
2026-08-31T19:01:15.061172+00:00,2026-08-31,Anthony Molina,SF,2.5,-103,-124,34594889,2026-08-31T22:05:00.0000000Z
2026-08-31T19:01:15.061172+00:00,2026-08-31,Michael King,SD,5.5,-136,+107,34594890,2026-08-31T22:40:00.0000000Z
2026-08-31T19:01:15.061172+00:00,2026-08-31,Brady Singer,CIN,4.5,+108,-138,34594890,2026-08-31T22:40:00.0000000Z
2026-08-31T19:01:15.061172+00:00,2026-08-31,Ian Seymour,TB,5.5,-144,+113,34594891,2026-08-31T22:40:00.0000000Z
2026-08-31T19:01:15.061172+00:00,2026-08-31,Robert Stock,NYM,3.5,+133,-170,34594891,2026-08-31T22:40:00.0000000Z
2026-08-31T19:01:15.061172+00:00,2026-08-31,Payton Tolle,BOS,6.5,-125,-102,34594892,2026-08-31T22:45:00.0000000Z
2026-08-31T19:01:15.061172+00:00,2026-08-31,George Kirby,SEA,4.5,-102,-125,34594892,2026-08-31T22:45:00.0000000Z
2026-08-31T19:01:15.061172+00:00,2026-08-31,Ryan Gusto,MIA,3.5,-159,+124,34594893,2026-08-31T22:45:00.0000000Z
2026-08-31T19:01:15.061172+00:00,2026-08-31,Will Dion,WSH,3.5,-120,-106,34594893,2026-08-31T22:45:00.0000000Z
2026-08-31T19:01:15.061172+00:00,2026-08-31,Kyle Harrison,MIL,5.5,+106,-135,34594894,2026-08-31T23:40:00.0000000Z
