captured_at,date,pitcher_name,line,over_odds,under_odds,odds_source
2026-09-09T15:05:43.500543+00:00,2026-09-09,Blade Tidwell,4.5,-113,-113,live
2026-09-09T15:05:43.500543+00:00,2026-09-09,Andre Pallante,3.5,+104,-133,live
2026-09-09T15:05:43.500543+00:00,2026-09-09,Walker Buehler,3.5,-171,+133,live
2026-09-09T15:05:43.500543+00:00,2026-09-09,Jackson Kent,3.5,-142,+111,live
2026-09-09T15:05:43.500543+00:00,2026-09-09,Kade Anderson,5.5,+118,-151,live
2026-09-09T15:05:43.500543+00:00,2026-09-09,Cody Bradford,3.5,-159,+124,live
2026-09-09T15:05:43.500543+00:00,2026-09-09,Foster Griffin,5.5,-108,-118,live
2026-09-09T15:05:43.500543+00:00,2026-09-09,Shane Baz,4.5,+115,-146,live
2026-09-09T15:05:43.500543+00:00,2026-09-09,Robert Stock,4.5,+118,-151,live
2026-09-09T15:05:43.500543+00:00,2026-09-09,Janson Junk,3.5,+104,-133,live
2026-09-09T15:05:43.500543+00:00,2026-09-09,Cristopher Sanchez,6.5,+108,-137,live
2026-09-09T15:05:43.500543+00:00,2026-09-09,Hunter Brown,4.5,-142,+111,live
2026-09-09T15:05:43.500543+00:00,2026-09-09,Jake Bennett,5.5,+117,-150,live
2026-09-09T15:05:43.500543+00:00,2026-09-09,Ryan Johnson (LAA),3.5,+102,-130,live
2026-09-09T15:05:43.500543+00:00,2026-09-09,Will Warren,5.5,+115,-147,live
2026-09-09T15:05:43.500543+00:00,2026-09-09,Tomoyuki Sugano,3.5,-125,-102,live
2026-09-09T15:05:43.500543+00:00,2026-09-09,Griffin Jax,4.5,-109,-117,live
2026-09-09T15:05:43.500543+00:00,2026-09-09,Reynaldo Lopez,3.5,-136,+107,live
2026-09-09T15:05:43.500543+00:00,2026-09-09,Davis Martin,4.5,-111,-115,live
2026-09-09T15:05:43.500543+00:00,2026-09-09,Daniel Lynch,2.5,-117,-109,live
2026-09-09T15:05:43.500543+00:00,2026-09-09,Zac Gallen,2.5,+115,-147,live
2026-09-09T15:05:43.500543+00:00,2026-09-09,Logan Henderson,6.5,+121,-155,live
2026-09-09T15:05:43.500543+00:00,2026-09-09,Kevin Gausman,5.5,-108,-118,live
2026-09-09T15:05:43.500543+00:00,2026-09-09,Yoshinobu Yamamoto,7.5,-114,-112,live
2026-09-09T15:05:43.500543+00:00,2026-09-09,Rhett Lowder,3.5,-121,-105,live
2026-09-09T20:46:15.299102+00:00,2026-09-09,Foster Griffin,5.5,-104,-122,live
2026-09-09T20:46:15.299102+00:00,2026-09-09,Shane Baz,4.5,+120,-154,live
2026-09-09T20:46:15.299102+00:00,2026-09-09,Robert Stock,4.5,+126,-161,live
2026-09-09T20:46:15.299102+00:00,2026-09-09,Janson Junk,3.5,+123,-157,live
2026-09-09T20:46:15.299102+00:00,2026-09-09,Cristopher Sanchez,6.5,+110,-141,live
2026-09-09T20:46:15.299102+00:00,2026-09-09,Hunter Brown,4.5,-152,+119,live
2026-09-09T20:46:15.299102+00:00,2026-09-09,Jake Bennett,5.5,+104,-133,live
2026-09-09T20:46:15.299102+00:00,2026-09-09,Ryan Johnson (LAA),3.5,+108,-137,live
2026-09-09T20:46:15.299102+00:00,2026-09-09,Will Warren,4.5,-143,+112,live
2026-09-09T20:46:15.299102+00:00,2026-09-09,Tomoyuki Sugano,3.5,-106,-120,live
2026-09-09T20:46:15.299102+00:00,2026-09-09,Griffin Jax,4.5,-108,-118,live
2026-09-09T20:46:15.299102+00:00,2026-09-09,Reynaldo Lopez,3.5,-143,+112,live
2026-09-09T20:46:15.299102+00:00,2026-09-09,Davis Martin,4.5,-111,-115,live
2026-09-09T20:46:15.299102+00:00,2026-09-09,Daniel Lynch,2.5,-107,-119,live
2026-09-09T20:46:15.299102+00:00,2026-09-09,Zac Gallen,2.5,+108,-138,live
2026-09-09T20:46:15.299102+00:00,2026-09-09,Logan Henderson,5.5,-151,+118,live
2026-09-09T20:46:15.299102+00:00,2026-09-09,Kevin Gausman,5.5,+119,-152,live
2026-09-09T20:46:15.299102+00:00,2026-09-09,Yoshinobu Yamamoto,7.5,-107,-119,live
2026-09-09T20:46:15.299102+00:00,2026-09-09,Rhett Lowder,3.5,-121,-105,live
