captured_at,date,pitcher_name,line,over_odds,under_odds,odds_source
2026-09-02T20:46:27.316376+00:00,2026-09-02,Justin Hagenman,2.5,-175,+136,live
2026-09-02T20:46:27.316376+00:00,2026-09-02,Jacob Misiorowski,7.5,-135,+106,live
2026-09-02T20:46:27.316376+00:00,2026-09-02,David Peterson,4.5,+108,-138,live
2026-09-02T20:46:27.316376+00:00,2026-09-02,Eury Perez,5.5,+118,-151,live
2026-09-02T20:46:27.316376+00:00,2026-09-02,Noah Cameron,4.5,-130,+102,live
2026-09-02T20:46:27.316376+00:00,2026-09-02,Dean Kremer,4.5,+111,-141,live
2026-09-02T20:46:27.316376+00:00,2026-09-02,Drew Anderson,4.5,+125,-160,live
2026-09-02T20:46:27.316376+00:00,2026-09-02,Hayden Wesneski,4.5,-143,+112,live
2026-09-02T20:46:27.316376+00:00,2026-09-02,Davis Martin,3.5,+101,-128,live
2026-09-02T20:46:27.316376+00:00,2026-09-02,Cam Schlittler,7.5,-144,+113,live
2026-09-02T20:46:27.316376+00:00,2026-09-02,Reid Detmers,6.5,-113,-113,live
2026-09-02T20:46:27.316376+00:00,2026-09-02,Yoshinobu Yamamoto,6.5,-139,+109,live
2026-09-02T21:39:31.003539+00:00,2026-09-02,Dylan Cease,6.5,-106,-120,live
2026-09-02T21:39:31.003539+00:00,2026-09-02,Joey Cantillo,4.5,+117,-149,live
2026-09-02T21:39:31.003539+00:00,2026-09-02,Landen Roupp,4.5,-158,+124,live
2026-09-02T21:39:31.003539+00:00,2026-09-02,Bubba Chandler,4.5,+110,-140,live
2026-09-02T21:39:31.003539+00:00,2026-09-02,Griffin Jax,4.5,+102,-130,live
2026-09-02T21:39:31.003539+00:00,2026-09-02,Justin Hagenman,2.5,-159,+124,live
2026-09-02T21:39:31.003539+00:00,2026-09-02,Jacob Misiorowski,7.5,-127,+100,live
2026-09-02T21:39:31.003539+00:00,2026-09-02,David Peterson,4.5,+108,-137,live
2026-09-02T21:39:31.003539+00:00,2026-09-02,Eury Perez,5.5,+118,-151,live
2026-09-02T21:39:31.003539+00:00,2026-09-02,Noah Cameron,4.5,-130,+102,live
2026-09-02T21:39:31.003539+00:00,2026-09-02,Dean Kremer,4.5,+111,-141,live
2026-09-02T21:39:31.003539+00:00,2026-09-02,Drew Anderson,4.5,+125,-160,live
2026-09-02T21:39:31.003539+00:00,2026-09-02,Hayden Wesneski,4.5,-143,+112,live
2026-09-02T21:39:31.003539+00:00,2026-09-02,Davis Martin,3.5,+101,-128,live
2026-09-02T21:39:31.003539+00:00,2026-09-02,Cam Schlittler,7.5,-144,+113,live
2026-09-02T21:39:31.003539+00:00,2026-09-02,Reid Detmers,6.5,-113,-113,live
2026-09-02T21:39:31.003539+00:00,2026-09-02,Yoshinobu Yamamoto,6.5,-139,+109,live
