captured_at,date,pitcher_name,line,over_odds,under_odds,odds_source
2026-08-28T13:01:20.031636+00:00,2026-08-28,David Peterson,4.5,-157,+123,live
2026-08-28T13:01:20.031636+00:00,2026-08-28,Rhett Lowder,3.5,-129,+101,live
2026-08-28T13:01:20.031636+00:00,2026-08-28,Tarik Skubal,7.5,+124,-158,live
2026-08-28T13:01:20.031636+00:00,2026-08-28,Drew Anderson,4.5,-105,-122,live
2026-08-28T13:01:20.031636+00:00,2026-08-28,Eury Perez,5.5,-112,-114,live
2026-08-28T13:01:20.031636+00:00,2026-08-28,Jackson Kent,3.5,-150,+118,live
2026-08-28T13:01:20.031636+00:00,2026-08-28,Tanner Bibee,4.5,-115,-111,live
2026-08-28T13:01:20.031636+00:00,2026-08-28,Michael Wacha,4.5,+128,-164,live
2026-08-28T13:01:20.031636+00:00,2026-08-28,Christian Scott,5.5,-146,+114,live
2026-08-28T13:01:20.031636+00:00,2026-08-28,Hunter Brown,5.5,+114,-145,live
2026-08-28T13:01:20.031636+00:00,2026-08-28,Shane McClanahan,4.5,+101,-129,live
2026-08-28T13:01:20.031636+00:00,2026-08-28,Casey Mize,3.5,-124,-103,live
2026-08-28T13:01:20.031636+00:00,2026-08-28,Grant Holmes,4.5,-123,-104,live
2026-08-28T13:01:20.031636+00:00,2026-08-28,Tomoyuki Sugano,3.5,+119,-152,live
2026-08-28T13:01:20.031636+00:00,2026-08-28,Cam Schlittler,6.5,-138,+109,live
2026-08-28T13:01:20.031636+00:00,2026-08-28,Patrick Sandoval,5.5,-120,-106,live
2026-08-28T13:01:20.031636+00:00,2026-08-28,Dylan Cease,7.5,-150,+118,live
2026-08-28T13:01:20.031636+00:00,2026-08-28,Emerson Hancock,3.5,-134,+105,live
2026-08-28T13:01:20.031636+00:00,2026-08-28,Logan Henderson,6.5,-109,-117,live
2026-08-28T13:01:20.031636+00:00,2026-08-28,Cody Bradford,3.5,-149,+117,live
2026-08-28T13:01:20.031636+00:00,2026-08-28,Dean Kremer,5.5,+107,-136,live
2026-08-28T13:01:20.031636+00:00,2026-08-28,Luis Castillo,4.5,+116,-148,live
2026-08-28T13:01:20.031636+00:00,2026-08-28,Quinn Mathews,4.5,-164,+128,live
2026-08-28T13:01:20.031636+00:00,2026-08-28,Jared Jones,4.5,-124,-103,live
2026-08-28T13:01:20.031636+00:00,2026-08-28,Reid Detmers,6.5,-108,-118,live
2026-08-28T13:01:20.031636+00:00,2026-08-28,Andrew Painter,5.5,+104,-133,live
2026-08-28T13:01:20.031636+00:00,2026-08-28,Jacob Lopez,6.5,+115,-147,live
2026-08-28T13:01:20.031636+00:00,2026-08-28,Brandon Young,4.5,+114,-145,live
2026-08-28T13:01:20.031636+00:00,2026-08-28,Blade Tidwell,3.5,-125,-102,live
2026-08-28T13:01:20.031636+00:00,2026-08-28,Kohl Drake,3.5,-123,-104,live
2026-08-28T18:22:27.624385+00:00,2026-08-28,Tarik Skubal,7.5,+117,-149,live
2026-08-28T18:22:27.624385+00:00,2026-08-28,Drew Anderson,4.5,-101,-127,live
2026-08-28T18:22:27.624385+00:00,2026-08-28,Eury Perez,5.5,-112,-114,live
2026-08-28T18:22:27.624385+00:00,2026-08-28,Jackson Kent,4.5,+132,-169,live
2026-08-28T18:22:27.624385+00:00,2026-08-28,Tanner Bibee,4.5,-110,-115,live
2026-08-28T18:22:27.624385+00:00,2026-08-28,Michael Wacha,3.5,-155,+121,live
2026-08-28T18:22:27.624385+00:00,2026-08-28,Christian Scott,5.5,-146,+114,live
2026-08-28T18:22:27.624385+00:00,2026-08-28,Hunter Brown,5.5,+110,-140,live
2026-08-28T18:22:27.624385+00:00,2026-08-28,Shane McClanahan,4.5,+108,-138,live
2026-08-28T18:22:27.624385+00:00,2026-08-28,Casey Mize,3.5,+108,-138,live
2026-08-28T18:22:27.624385+00:00,2026-08-28,Grant Holmes,4.5,-127,+100,live
2026-08-28T18:22:27.624385+00:00,2026-08-28,Tomoyuki Sugano,3.5,+119,-152,live
2026-08-28T18:22:27.624385+00:00,2026-08-28,Cam Schlittler,7.5,+123,-157,live
2026-08-28T18:22:27.624385+00:00,2026-08-28,Patrick Sandoval,5.5,-102,-125,live
2026-08-28T18:22:27.624385+00:00,2026-08-28,Dylan Cease,7.5,-119,-107,live
2026-08-28T18:22:27.624385+00:00,2026-08-28,Emerson Hancock,3.5,-109,-117,live
2026-08-28T18:22:27.624385+00:00,2026-08-28,Logan Henderson,6.5,+103,-131,live
2026-08-28T18:22:27.624385+00:00,2026-08-28,Cody Bradford,3.5,-120,-106,live
2026-08-28T18:22:27.624385+00:00,2026-08-28,Dean Kremer,5.5,+111,-141,live
2026-08-28T18:22:27.624385+00:00,2026-08-28,Luis Castillo,4.5,+128,-163,live
2026-08-28T18:22:27.624385+00:00,2026-08-28,Quinn Mathews,5.5,-119,-107,live
2026-08-28T18:22:27.624385+00:00,2026-08-28,Jared Jones,4.5,-137,+107,live
2026-08-28T18:22:27.624385+00:00,2026-08-28,Reid Detmers,6.5,+120,-153,live
2026-08-28T18:22:27.624385+00:00,2026-08-28,Andrew Painter,5.5,-102,-126,live
2026-08-28T18:22:27.624385+00:00,2026-08-28,Jacob Lopez,6.5,+111,-142,live
2026-08-28T18:22:27.624385+00:00,2026-08-28,Brandon Young,4.5,+112,-143,live
2026-08-28T18:22:27.624385+00:00,2026-08-28,Kohl Drake,3.5,-129,+101,live
2026-08-28T18:22:27.624385+00:00,2026-08-28,Blade Tidwell,3.5,-120,-106,live
