captured_at,date,pitcher_name,team,line,over_odds,under_odds,event_id,start_time_utc
2026-09-14T16:16:29.813065+00:00,2026-09-14,Tarik Skubal,LAD,7.5,-127,+100,34664936,2026-09-14T22:40:00.0000000Z
2026-09-14T16:16:29.813065+00:00,2026-09-14,Nick Lodolo,CIN,4.5,-104,-123,34664936,2026-09-14T22:40:00.0000000Z
2026-09-14T16:16:29.813065+00:00,2026-09-14,Gavin Williams,CLE,8.5,+122,-156,34664940,2026-09-14T22:40:00.0000000Z
2026-09-14T16:16:29.813065+00:00,2026-09-14,Jose Soriano,TOR,5.5,+113,-145,34664948,2026-09-14T23:07:00.0000000Z
2026-09-14T16:16:29.813065+00:00,2026-09-14,Troy Melton,DET,3.5,-127,+100,34664948,2026-09-14T23:07:00.0000000Z
2026-09-14T16:16:29.813065+00:00,2026-09-14,Jonah Tong,NYM,5.5,-132,+103,34664956,2026-09-14T23:10:00.0000000Z
2026-09-14T16:16:29.813065+00:00,2026-09-14,Brandon Young,BAL,3.5,-169,+132,34664956,2026-09-14T23:10:00.0000000Z
2026-09-14T16:16:29.813065+00:00,2026-09-14,David Peterson,CHC,4.5,+100,-128,34664961,2026-09-14T23:40:00.0000000Z
2026-09-14T16:16:29.813065+00:00,2026-09-14,Reynaldo Lopez,ATL,4.5,+112,-143,34664961,2026-09-14T23:40:00.0000000Z
2026-09-14T16:16:29.813065+00:00,2026-09-14,Dean Kremer,MIN,4.5,-154,+120,34664966,2026-09-14T23:40:00.0000000Z
2026-09-14T16:16:29.813065+00:00,2026-09-14,Will Warren,NYY,4.5,+106,-135,34664966,2026-09-14T23:40:00.0000000Z
2026-09-14T16:16:29.813065+00:00,2026-09-14,Quinn Mathews,STL,4.5,-148,+116,34664973,2026-09-14T23:45:00.0000000Z
2026-09-14T16:16:29.813065+00:00,2026-09-14,Landen Roupp,SF,4.5,+114,-145,34664973,2026-09-14T23:45:00.0000000Z
2026-09-14T16:16:29.813065+00:00,2026-09-14,Casey Mize,SD,3.5,-147,+115,34664977,2026-09-15T00:40:00.0000000Z
2026-09-14T16:16:29.813065+00:00,2026-09-14,Tomoyuki Sugano,COL,3.5,+135,-172,34664977,2026-09-15T00:40:00.0000000Z
2026-09-14T16:16:29.813065+00:00,2026-09-14,Reid Detmers,LAA,6.5,-108,-118,34664978,2026-09-15T01:38:00.0000000Z
2026-09-14T16:16:29.813065+00:00,2026-09-14,Kade Anderson,SEA,5.5,-119,-107,34664978,2026-09-15T01:38:00.0000000Z
2026-09-14T16:16:29.813065+00:00,2026-09-14,Corbin Burnes,ARI,3.5,-164,+128,34664982,2026-09-15T01:40:00.0000000Z
2026-09-14T16:16:29.813065+00:00,2026-09-14,Sandy Alcantara,MIA,3.5,-125,-102,34664982,2026-09-15T01:40:00.0000000Z
