captured_at,date,pitcher_name,team,line,over_odds,under_odds,event_id,start_time_utc
2026-08-29T16:16:16.771091+00:00,2026-08-29,Carlos Rodon,NYY,5.5,+126,-161,34586004,2026-08-29T17:05:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Jake Bennett,BOS,4.5,-125,-102,34586004,2026-08-29T17:05:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Blake Snell,LAD,6.5,-126,-101,34586005,2026-08-29T17:10:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Keider Montero,DET,3.5,-109,-117,34586005,2026-08-29T17:10:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Bailey Ober,MIN,4.5,+118,-151,34586006,2026-08-29T18:10:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Erick Fedde,CWS,2.5,-116,-109,34586006,2026-08-29T18:10:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Kyle Leahy,STL,3.5,-135,+106,34586007,2026-08-29T18:15:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Kevin Gausman,CHC,6.5,+108,-138,34586008,2026-08-29T18:20:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Andrew Abbott,CIN,3.5,-128,+101,34586008,2026-08-29T18:20:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Jose Soriano,TOR,5.5,+111,-141,34586009,2026-08-29T19:07:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Kade Anderson,SEA,4.5,-102,-125,34586009,2026-08-29T19:07:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Merrill Kelly,ARI,3.5,-171,+133,34586010,2026-08-29T20:05:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Matt Wilkinson,SF,2.5,-180,+140,34586010,2026-08-29T20:05:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Cade Cavalli,WSH,6.5,+115,-147,34586011,2026-08-29T20:05:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Sandy Alcantara,MIA,4.5,+112,-143,34586011,2026-08-29T20:05:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Martin Perez,ATL,4.5,+117,-149,34586014,2026-08-29T20:10:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Ryan Feltner,COL,3.5,-130,+102,34586014,2026-08-29T20:10:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Foster Griffin,CLE,5.5,-104,-122,34586015,2026-08-29T20:10:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Daniel Lynch,KC,2.5,-125,-102,34586015,2026-08-29T20:10:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Nolan McLean,NYM,5.5,-130,+102,34586016,2026-08-29T20:10:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Walker Buehler,SD,3.5,+130,-167,34586018,2026-08-29T20:10:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Nick Martinez,TB,3.5,+134,-171,34586018,2026-08-29T20:10:00.0000000Z
2026-08-29T16:16:16.771091+00:00,2026-08-29,Shane Drohan,MIL,5.5,+103,-131,34586019,2026-08-29T23:15:00.0000000Z
